customer_id,signup_date,country,region,segment
C2633,2022-08-08,Australia,APAC,Consumer
C2634,2022-11-02,Chile,LATAM,Consumer
C2635,2022-05-28,Germany,Europe,Consumer
C2636,2022-09-01,Germany,Europe,Consumer
C2637,2022-09-14,Brazil,LATAM,Consumer
C2638,2022-08-18,United Kingdom,Europe,Consumer
C2639,2022-10-27,Australia,APAC,Consumer
C2640,2023-01-04,Singapore,APAC,Consumer
C2641,2023-05-24,United States,North America,Enterprise
C2642,2022-08-10,France,Europe,Consumer
C2643,2023-09-10,Mexico,North America,Consumer
C2644,2022-12-16,Canada,North America,Consumer
C2645,2023-06-11,France,Europe,Small Business
C2646,2022-03-25,United Kingdom,Europe,Consumer
C2647,2022-05-08,India,APAC,Consumer
C2648,2022-11-28,Brazil,LATAM,Consumer
C2649,2022-09-25,India,APAC,Consumer
C2650,2022-12-29,United Kingdom,Europe,Consumer
C2651,2022-04-26,United Kingdom,Europe,Consumer
C2652,2022-12-12,United Kingdom,Europe,Consumer
C2653,2023-05-17,United States,North America,Enterprise
C2654,2023-06-16,Argentina,LATAM,Consumer
C2655,2022-07-01,Germany,Europe,Enterprise
C2656,2022-09-09,Mexico,North America,Consumer
C2657,2023-01-19,India,APAC,Consumer
C2658,2023-01-14,Germany,Europe,Consumer
C2659,2023-08-02,United States,North America,Consumer
C2660,2022-10-12,Canada,North America,Consumer
C2661,2023-05-05,Japan,APAC,Small Business
C2662,2023-10-08,Singapore,APAC,Consumer
C2663,2022-08-06,Mexico,North America,Consumer
C2664,2023-08-24,Brazil,LATAM,Consumer
C2665,2022-08-31,India,APAC,Consumer
C2666,2022-09-02,India,APAC,Consumer
C2667,2023-04-22,Mexico,North America,Consumer
C2668,2023-03-30,United States,North America,Consumer
C2669,2023-02-06,Brazil,LATAM,Consumer
C2670,2022-06-18,United Kingdom,Europe,Consumer
C2671,2022-03-12,Japan,APAC,Consumer
C2672,2023-10-26,Singapore,APAC,Consumer
C2673,2023-10-01,United States,North America,Consumer
C2674,2023-10-10,Singapore,APAC,Enterprise
C2675,2023-01-10,Argentina,LATAM,Enterprise
C2676,2023-10-08,Australia,APAC,Consumer
C2677,2022-12-12,France,Europe,Consumer
C2678,2022-02-25,Brazil,LATAM,Small Business
C2679,2022-05-25,Spain,Europe,Consumer
C2680,2022-07-18,Singapore,APAC,Consumer
C2681,2022-10-03,India,APAC,Consumer
C2682,2023-11-17,Singapore,APAC,Consumer
C2683,2022-08-31,United Kingdom,Europe,Enterprise
C2684,2023-03-24,United States,North America,Small Business
C2685,2022-07-17,United Kingdom,Europe,Enterprise
C2686,2023-04-15,Spain,Europe,Small Business
C2687,2023-02-19,Spain,Europe,Consumer
C2688,2022-04-20,Japan,APAC,Small Business
C2689,2022-12-04,Germany,Europe,Consumer
C2690,2022-03-18,Singapore,APAC,Consumer
C2691,2023-10-12,Brazil,LATAM,Consumer
C2692,2023-05-30,United Kingdom,Europe,Consumer
C2693,2023-11-19,Australia,APAC,Consumer
C2694,2023-10-02,Australia,APAC,Consumer
C2695,2022-06-10,Spain,Europe,Consumer
C2696,2023-06-01,Mexico,North America,Consumer
C2697,2022-03-15,India,APAC,Consumer
C2698,2023-12-03,Argentina,LATAM,Consumer
C2699,2023-07-28,Australia,APAC,Consumer
C2700,2023-05-12,Brazil,LATAM,Consumer
C2701,2023-12-28,Chile,LATAM,Enterprise
C2702,2023-09-11,Germany,Europe,Consumer
C2703,2023-09-23,Japan,APAC,Consumer
C2704,2022-03-15,France,Europe,Consumer
C2705,2022-01-18,Chile,LATAM,Small Business
C2706,2023-12-03,United States,North America,Consumer
C2707,2022-07-03,Germany,Europe,Consumer
C2708,2022-11-08,Brazil,LATAM,Consumer
C2709,2022-02-01,United Kingdom,Europe,Small Business
C2710,2023-03-31,Singapore,APAC,Enterprise
C2711,2023-08-23,Germany,Europe,Consumer
C2712,2023-09-07,Chile,LATAM,Consumer
C2713,2023-03-01,Brazil,LATAM,Consumer
C2714,2023-04-28,United Kingdom,Europe,Consumer
C2715,2023-01-11,Singapore,APAC,Small Business
C2716,2022-11-22,Germany,Europe,Enterprise
C2717,2023-02-09,Japan,APAC,Enterprise
C2718,2023-11-15,Japan,APAC,Small Business
C2719,2022-07-04,India,APAC,Consumer
C2720,2022-12-10,United States,North America,Enterprise
C2721,2023-03-16,Mexico,North America,Consumer
C2722,2023-02-21,Australia,APAC,Consumer
C2723,2022-01-23,Italy,Europe,Consumer
C2724,2022-07-29,Spain,Europe,Consumer
C2725,2023-04-17,United States,North America,Small Business
C2726,2023-05-22,Germany,Europe,Enterprise
C2727,2023-06-21,Brazil,LATAM,Small Business
C2728,2023-12-25,United States,North America,Small Business
C2729,2023-05-07,Germany,Europe,Consumer
C2730,2023-02-28,Argentina,LATAM,Consumer
C2731,2022-08-31,United States,North America,Small Business
C2732,2022-09-28,Singapore,APAC,Consumer
C2733,2023-08-27,United Kingdom,Europe,Enterprise
C2734,2022-12-09,Brazil,LATAM,Consumer
C2735,2023-06-07,Singapore,APAC,Consumer
C2736,2022-04-01,Brazil,LATAM,Consumer
C2737,2022-04-04,Mexico,North America,Consumer
C2738,2022-06-07,Spain,Europe,Small Business
C2739,2022-05-23,Singapore,APAC,Enterprise
C2740,2023-03-20,United Kingdom,Europe,Consumer
C2741,2023-04-11,Mexico,North America,Consumer
C2742,2023-02-12,United States,North America,Consumer
C2743,2022-07-31,Argentina,LATAM,Consumer
C2744,2023-02-25,Australia,APAC,Consumer
C2745,2022-03-29,Japan,APAC,Consumer
C2746,2022-12-12,Australia,APAC,Consumer
C2747,2022-04-24,Spain,Europe,Consumer
C2748,2022-02-26,France,Europe,Consumer
C2749,2022-05-01,France,Europe,Small Business
C2750,2022-03-23,Japan,APAC,Consumer
C2751,2022-12-15,Mexico,North America,Consumer
C2752,2023-02-03,Brazil,LATAM,Small Business
C2753,2023-03-20,India,APAC,Small Business
C2754,2022-11-17,Germany,Europe,Small Business
C2755,2022-05-09,Italy,Europe,Consumer
C2756,2022-01-16,Canada,North America,Consumer
C2757,2023-06-05,Argentina,LATAM,Enterprise
C2758,2023-12-19,Brazil,LATAM,Consumer
C2759,2022-07-25,Brazil,LATAM,Consumer
C2760,2022-05-30,Germany,Europe,Enterprise
C2761,2022-08-16,Canada,North America,Consumer
C2762,2022-06-06,Mexico,North America,Small Business
C2763,2022-06-13,United States,North America,Small Business
C2764,2022-12-28,United States,North America,Consumer
C2765,2023-07-28,United States,North America,Small Business
C2766,2023-06-04,Chile,LATAM,Consumer
C2767,2023-12-02,United States,North America,Small Business
C2768,2022-09-18,United States,North America,Enterprise
C2769,2022-12-26,India,APAC,Small Business
C2770,2022-10-05,Italy,Europe,Consumer
C2771,2022-01-31,Singapore,APAC,Small Business
C2772,2022-10-11,Japan,APAC,Enterprise
C2773,2022-07-10,Brazil,LATAM,Consumer
C2774,2022-12-16,Japan,APAC,Consumer
C2775,2022-04-26,Spain,Europe,Consumer
C2776,2023-06-26,Australia,APAC,Small Business
C2777,2023-09-08,France,Europe,Consumer
C2778,2023-12-03,Germany,Europe,Consumer
C2779,2022-03-03,France,Europe,Enterprise
C2780,2022-03-27,Canada,North America,Enterprise
C2781,2023-12-07,India,APAC,Enterprise
C2782,2023-09-12,United Kingdom,Europe,Consumer
C2783,2023-03-06,Canada,North America,Consumer
C2784,2022-08-23,United Kingdom,Europe,Consumer
C2785,2023-01-13,India,APAC,Consumer
C2786,2023-01-27,Germany,Europe,Small Business
C2787,2023-09-11,Australia,APAC,Consumer
C2788,2023-01-22,India,APAC,Consumer
C2789,2022-01-21,United States,North America,Consumer
C2790,2023-05-26,Singapore,APAC,Consumer
C2791,2023-07-22,United Kingdom,Europe,Small Business
C2792,2022-08-06,Mexico,North America,Small Business
C2793,2022-03-27,Australia,APAC,Consumer
C2794,2022-04-14,Brazil,LATAM,Consumer
C2795,2023-09-06,United Kingdom,Europe,Consumer
C2796,2022-11-23,Italy,Europe,Consumer
C2797,2023-01-22,United Kingdom,Europe,Enterprise
C2798,2023-12-03,Italy,Europe,Consumer
C2799,2022-02-14,Japan,APAC,Consumer
C2800,2022-05-31,Japan,APAC,Small Business
C2801,2023-09-01,Japan,APAC,Consumer
C2802,2023-01-30,United States,North America,Consumer
C2803,2022-01-20,Australia,APAC,Consumer
C2804,2023-05-29,Australia,APAC,Consumer
C2805,2022-04-12,Australia,APAC,Consumer
C2806,2023-07-25,United States,North America,Small Business
C2807,2023-08-06,France,Europe,Enterprise
C2808,2023-08-25,Germany,Europe,Consumer
C2809,2022-12-06,United States,North America,Consumer
C2810,2022-07-15,Mexico,North America,Consumer
C2811,2023-10-06,France,Europe,Consumer
C2812,2023-02-12,Australia,APAC,Consumer
C2813,2023-04-09,United Kingdom,Europe,Consumer
C2814,2022-04-10,India,APAC,Consumer
C2815,2023-04-01,Italy,Europe,Enterprise
C2816,2023-02-28,Singapore,APAC,Small Business
C2817,2022-08-02,France,Europe,Consumer
C2818,2023-07-14,Spain,Europe,Small Business
C2819,2022-04-08,Japan,APAC,Consumer
C2820,2023-06-10,Brazil,LATAM,Small Business
C2821,2023-12-03,Spain,Europe,Consumer
C2822,2023-02-19,Spain,Europe,Consumer
C2823,2022-03-18,Japan,APAC,Consumer
C2824,2023-02-08,Australia,APAC,Consumer
C2825,2023-01-22,United States,North America,Consumer
C2826,2023-02-08,Spain,Europe,Consumer
C2827,2022-07-18,France,Europe,Consumer
C2828,2023-04-03,Brazil,LATAM,Consumer
C2829,2022-07-12,Spain,Europe,Consumer
C2830,2023-02-12,France,Europe,Consumer
C2831,2023-03-11,Argentina,LATAM,Consumer
C2832,2023-04-17,France,Europe,Consumer
C2833,2023-08-06,Canada,North America,Consumer
C2834,2023-10-07,Mexico,North America,Consumer
C2835,2023-07-22,United States,North America,Small Business
C2836,2023-08-04,United States,North America,Consumer
C2837,2023-09-27,France,Europe,Consumer
C2838,2022-06-27,Singapore,APAC,Consumer
C2839,2022-08-02,Australia,APAC,Consumer
C2840,2023-01-25,United States,North America,Consumer
C2841,2022-12-06,Italy,Europe,Consumer
C2842,2023-05-28,Canada,North America,Small Business
C2843,2022-01-07,Argentina,LATAM,Consumer
C2844,2022-04-12,Canada,North America,Consumer
C2845,2023-06-30,Japan,APAC,Consumer
C2846,2023-08-24,Germany,Europe,Consumer
C2847,2022-08-09,Japan,APAC,Small Business
C2848,2022-08-15,Germany,Europe,Consumer
C2849,2023-02-14,Singapore,APAC,Consumer
C2850,2022-12-15,Mexico,North America,Small Business
C2851,2022-05-04,Brazil,LATAM,Consumer
C2852,2023-01-01,Spain,Europe,Consumer
C2853,2023-08-22,Singapore,APAC,Small Business
C2854,2023-06-17,India,APAC,Consumer
C2855,2023-08-20,Chile,LATAM,Consumer
C2856,2023-04-15,Mexico,North America,Enterprise
C2857,2023-10-03,United Kingdom,Europe,Consumer
C2858,2022-07-02,United Kingdom,Europe,Consumer
C2859,2022-02-03,United Kingdom,Europe,Consumer
C2860,2022-03-25,Japan,APAC,Consumer
C2861,2023-12-26,Chile,LATAM,Consumer
C2862,2023-04-13,Chile,LATAM,Consumer
C2863,2022-06-30,Spain,Europe,Consumer
C2864,2023-09-16,Japan,APAC,Small Business
C2865,2022-08-14,India,APAC,Consumer
C2866,2023-03-13,Argentina,LATAM,Small Business
C2867,2022-07-02,Mexico,North America,Small Business
C2868,2022-03-11,Spain,Europe,Small Business
C2869,2022-07-15,India,APAC,Small Business
C2870,2022-06-16,United Kingdom,Europe,Small Business
C2871,2023-02-08,France,Europe,Consumer
C2872,2022-01-16,Chile,LATAM,Consumer
C2873,2022-06-25,Chile,LATAM,Enterprise
C2874,2023-02-19,Brazil,LATAM,Consumer
C2875,2022-10-15,India,APAC,Consumer
C2876,2023-04-10,United Kingdom,Europe,Enterprise
C2877,2023-04-24,United Kingdom,Europe,Consumer
C2878,2023-12-06,Italy,Europe,Consumer
C2879,2023-09-03,Italy,Europe,Consumer
C2880,2022-06-16,Spain,Europe,Consumer
C2881,2023-05-21,Japan,APAC,Consumer
C2882,2023-04-03,Germany,Europe,Consumer
C2883,2023-03-10,Singapore,APAC,Enterprise
C2884,2023-08-07,Germany,Europe,Consumer
C2885,2022-04-18,Germany,Europe,Consumer
C2886,2022-10-01,United States,North America,Small Business
C2887,2023-08-19,Mexico,North America,Small Business
C2888,2023-10-14,India,APAC,Consumer
C2889,2022-01-28,France,Europe,Consumer
C2890,2022-12-11,Mexico,North America,Consumer
C2891,2022-07-12,Singapore,APAC,Small Business
C2892,2022-05-03,Italy,Europe,Consumer
C2893,2022-02-11,United States,North America,Consumer
C2894,2023-01-28,United Kingdom,Europe,Small Business
C2895,2023-05-03,Canada,North America,Consumer
C2896,2023-01-23,Japan,APAC,Consumer
C2897,2022-09-26,United Kingdom,Europe,Small Business
C2898,2023-07-18,United States,North America,Small Business
C2899,2023-04-21,United States,North America,Consumer
C2900,2023-10-26,Japan,APAC,Consumer
C2901,2022-09-11,United States,North America,Consumer
C2902,2022-06-24,India,APAC,Consumer
C2903,2022-11-29,Canada,North America,Consumer
C2904,2023-01-06,Japan,APAC,Small Business
C2905,2022-12-01,France,Europe,Consumer
C2906,2023-08-31,France,Europe,Consumer
C2907,2022-02-03,United States,North America,Consumer
C2908,2023-01-21,India,APAC,Small Business
C2909,2022-11-11,Brazil,LATAM,Consumer
C2910,2022-06-03,United States,North America,Consumer
C2911,2023-04-13,Canada,North America,Consumer
C2912,2023-08-08,Brazil,LATAM,Consumer
C2913,2023-02-03,Italy,Europe,Enterprise
C2914,2022-03-04,Canada,North America,Small Business
C2915,2022-02-24,Mexico,North America,Consumer
C2916,2022-11-04,Japan,APAC,Consumer
C2917,2023-05-03,Australia,APAC,Small Business
C2918,2022-08-17,Japan,APAC,Consumer
C2919,2022-08-14,Argentina,LATAM,Enterprise
C2920,2023-09-20,Spain,Europe,Consumer
C2921,2022-01-11,United Kingdom,Europe,Consumer
C2922,2022-02-28,France,Europe,Consumer
C2923,2022-04-24,Germany,Europe,Consumer
C2924,2023-12-20,Mexico,North America,Consumer
C2925,2022-12-30,United States,North America,Small Business
C2926,2022-04-26,Germany,Europe,Consumer
C2927,2022-08-15,Australia,APAC,Consumer
C2928,2023-12-09,United States,North America,Consumer
C2929,2023-05-22,France,Europe,Small Business
C2930,2022-06-13,Japan,APAC,Consumer
C2931,2022-06-25,Japan,APAC,Consumer
C2932,2022-02-24,Singapore,APAC,Consumer
C2933,2023-07-19,India,APAC,Consumer
C2934,2022-04-11,Australia,APAC,Small Business
C2935,2022-07-29,United States,North America,Consumer
C2936,2022-09-12,France,Europe,Consumer
C2937,2023-03-30,Japan,APAC,Small Business
C2938,2023-03-19,United Kingdom,Europe,Consumer
C2939,2023-08-07,United States,North America,Consumer
C2940,2022-08-06,Mexico,North America,Consumer
C2941,2022-10-09,France,Europe,Enterprise
C2942,2022-10-11,Germany,Europe,Small Business
C2943,2022-02-04,Canada,North America,Consumer
C2944,2023-06-23,India,APAC,Small Business
C2945,2023-01-26,Brazil,LATAM,Consumer
C2946,2022-12-14,Mexico,North America,Consumer
C2947,2023-12-28,Brazil,LATAM,Consumer
C2948,2022-05-11,United States,North America,Consumer
C2949,2023-12-09,Brazil,LATAM,Consumer
C2950,2023-05-12,Argentina,LATAM,Enterprise
C2951,2022-06-11,United States,North America,Consumer
C2952,2023-05-11,Singapore,APAC,Small Business
C2953,2023-07-06,Argentina,LATAM,Consumer
C2954,2022-09-22,Brazil,LATAM,Consumer
C2955,2022-09-09,Argentina,LATAM,Consumer
C2956,2023-09-02,Italy,Europe,Consumer
C2957,2022-04-27,United States,North America,Consumer
C2958,2022-01-10,India,APAC,Consumer
C2959,2023-05-02,Japan,APAC,Enterprise
C2960,2023-10-24,Japan,APAC,Small Business
C2961,2023-01-01,Germany,Europe,Consumer
C2962,2022-04-09,Italy,Europe,Consumer
C2963,2023-01-29,Canada,North America,Consumer
C2964,2022-07-03,Australia,APAC,Enterprise
C2965,2023-08-27,United States,North America,Consumer
C2966,2023-03-23,Australia,APAC,Consumer
C2967,2022-09-03,India,APAC,Consumer
C2968,2023-04-01,France,Europe,Consumer
C2969,2023-05-02,Spain,Europe,Consumer
C2970,2023-05-11,United Kingdom,Europe,Consumer
C2971,2022-09-25,Argentina,LATAM,Consumer
C2972,2023-02-21,Australia,APAC,Consumer
C2973,2022-02-01,Germany,Europe,Consumer
C2974,2022-10-22,Canada,North America,Consumer
C2975,2022-10-03,Mexico,North America,Enterprise
C2976,2023-01-26,France,Europe,Consumer
C2977,2023-11-25,Argentina,LATAM,Small Business
C2978,2023-11-28,Australia,APAC,Consumer
C2979,2022-12-19,Mexico,North America,Small Business
C2980,2023-04-17,India,APAC,Enterprise
C2981,2022-03-21,Germany,Europe,Consumer
C2982,2022-12-19,India,APAC,Enterprise
C2983,2023-05-18,United Kingdom,Europe,Consumer
C2984,2023-05-14,Japan,APAC,Small Business
C2985,2023-12-05,Brazil,LATAM,Consumer
C2986,2022-12-07,United Kingdom,Europe,Consumer
C2987,2023-10-25,Australia,APAC,Consumer
C2988,2023-12-16,Chile,LATAM,Enterprise
C2989,2023-02-22,Canada,North America,Enterprise
C2990,2022-03-08,United States,North America,Consumer
C2991,2022-10-02,Japan,APAC,Enterprise
C2992,2023-07-13,Germany,Europe,Small Business
C2993,2023-02-28,United States,North America,Consumer
C2994,2023-11-15,France,Europe,Consumer
C2995,2023-08-19,Singapore,APAC,Consumer
C2996,2022-02-16,United Kingdom,Europe,Consumer
C2997,2023-09-21,Germany,Europe,Consumer
C2998,2022-09-18,India,APAC,Enterprise
C2999,2023-08-21,Spain,Europe,Consumer
C3000,2023-01-06,India,APAC,Consumer
C3001,2022-11-29,France,Europe,Consumer
C3002,2022-02-22,Argentina,LATAM,Consumer
C3003,2022-03-28,Japan,APAC,Consumer
C3004,2023-03-11,United States,North America,Consumer
C3005,2023-02-20,Brazil,LATAM,Consumer
C3006,2023-02-10,Spain,Europe,Consumer
C3007,2022-04-25,Canada,North America,Consumer
C3008,2023-01-08,Canada,North America,Small Business
C3009,2022-02-14,Australia,APAC,Consumer
C3010,2022-04-16,United States,North America,Consumer
C3011,2022-12-31,United Kingdom,Europe,Consumer
C3012,2023-03-27,Canada,North America,Consumer
C3013,2023-04-24,France,Europe,Small Business
C3014,2023-12-18,Germany,Europe,Consumer
C3015,2023-09-16,Spain,Europe,Enterprise
C3016,2022-10-05,United Kingdom,Europe,Small Business
C3017,2023-07-26,United States,North America,Consumer
C3018,2022-03-11,Japan,APAC,Consumer
C3019,2023-09-18,Germany,Europe,Consumer
C3020,2022-10-10,Japan,APAC,Enterprise
C3021,2023-07-09,United States,North America,Consumer
C3022,2023-12-10,United States,North America,Consumer
C3023,2023-05-29,United Kingdom,Europe,Consumer
C3024,2023-11-03,France,Europe,Consumer
C3025,2022-01-08,Germany,Europe,Consumer
C3026,2022-05-05,India,APAC,Consumer
C3027,2023-04-03,Germany,Europe,Consumer
C3028,2023-01-30,Spain,Europe,Small Business
C3029,2022-03-29,Japan,APAC,Consumer
C3030,2023-06-09,United States,North America,Consumer
C3031,2022-02-12,Spain,Europe,Consumer
C3032,2023-12-25,Germany,Europe,Enterprise
C3033,2022-04-25,France,Europe,Consumer
C3034,2022-11-22,United States,North America,Enterprise
C3035,2023-08-25,Singapore,APAC,Consumer
C3036,2023-01-11,Argentina,LATAM,Small Business
C3037,2023-06-28,United States,North America,Consumer
C3038,2023-05-29,Japan,APAC,Small Business
C3039,2023-11-24,Singapore,APAC,Consumer
C3040,2022-12-05,United Kingdom,Europe,Enterprise
C3041,2023-12-16,Singapore,APAC,Enterprise
C3042,2023-01-13,Japan,APAC,Consumer
C3043,2023-10-15,Brazil,LATAM,Consumer
C3044,2023-06-19,Chile,LATAM,Consumer
C3045,2022-04-08,United States,North America,Consumer
C3046,2023-04-15,France,Europe,Consumer
C3047,2023-10-04,Italy,Europe,Consumer
C3048,2022-04-04,Canada,North America,Consumer
C3049,2023-09-05,Germany,Europe,Consumer
C3050,2022-03-18,Chile,LATAM,Enterprise
C3051,2023-09-28,United States,North America,Consumer
C3052,2023-07-30,France,Europe,Consumer
C3053,2022-04-21,India,APAC,Consumer
C3054,2023-06-15,United Kingdom,Europe,Consumer
C3055,2022-03-27,France,Europe,Consumer
C3056,2023-02-19,Chile,LATAM,Consumer
C3057,2023-11-06,France,Europe,Consumer
C3058,2022-05-31,United States,North America,Consumer
C3059,2022-05-07,United States,North America,Consumer
C3060,2022-11-05,Argentina,LATAM,Consumer
C3061,2022-09-27,United Kingdom,Europe,Consumer
C3062,2022-02-05,Spain,Europe,Consumer
C3063,2022-11-29,United States,North America,Consumer
C3064,2022-07-09,France,Europe,Consumer
C3065,2022-04-01,Brazil,LATAM,Consumer
C3066,2022-07-21,Spain,Europe,Consumer
C3067,2022-01-16,Argentina,LATAM,Small Business
C3068,2023-10-30,United Kingdom,Europe,Consumer
C3069,2023-12-27,Spain,Europe,Consumer
