order_id,order_date,customer_id,channel,status
O104339,2023-03-13,C2445,Marketplace,Completed
O104340,2024-10-29,C2589,Retail Store,Completed
O104341,2024-04-02,C1410,Web,Completed
O104342,2024-06-08,C3004,Retail Store,Completed
O104343,2024-04-21,C4350,Marketplace,Returned
O104344,2024-02-17,C1949,Web,Returned
O104345,2023-07-07,C1834,Web,Completed
O104346,2023-11-10,C1745,Mobile App,Cancelled
O104347,2024-12-22,C2140,Marketplace,Completed
O104348,2024-10-18,C1042,Mobile App,Completed
O104349,2024-05-02,C3776,Mobile App,Completed
O104350,2023-02-23,C2047,Web,Completed
O104351,2023-01-16,C5887,Mobile App,Completed
O104352,2023-11-21,C5097,Mobile App,Completed
O104353,2023-02-09,C5111,Web,Completed
O104354,2024-11-30,C3421,Marketplace,Completed
O104355,2023-01-31,C5085,Web,Completed
O104356,2023-08-26,C3617,Mobile App,Completed
O104357,2024-10-06,C4269,Marketplace,Completed
O104358,2024-12-11,C5558,Mobile App,Returned
O104359,2024-12-16,C2486,Web,Completed
O104360,2023-11-24,C3754,Retail Store,Returned
O104361,2023-11-20,C3942,Web,Completed
O104362,2023-12-18,C5682,Marketplace,Completed
O104363,2023-11-02,C4989,Mobile App,Completed
O104364,2024-05-22,C1822,Web,Completed
O104365,2023-01-19,C1896,Web,Completed
O104366,2024-06-15,C1518,Web,Completed
O104367,2023-04-12,C5778,Web,Completed
O104368,2024-01-16,C4135,Marketplace,Completed
O104369,2023-08-21,C5058,Web,Completed
O104370,2023-11-29,C3950,Mobile App,Completed
O104371,2023-06-03,C3870,Web,Completed
O104372,2024-03-18,C1445,Web,Completed
O104373,2024-04-04,C3443,Web,Completed
O104374,2023-09-26,C4626,Marketplace,Completed
O104375,2023-12-03,C4739,Web,Completed
O104376,2024-03-25,C2768,Mobile App,Completed
O104377,2024-01-03,C5791,Web,Completed
O104378,2023-11-13,C1887,Web,Completed
O104379,2024-11-29,C2260,Mobile App,Completed
O104380,2023-10-05,C4463,Web,Completed
O104381,2024-06-08,C1455,Marketplace,Completed
O104382,2024-08-06,C3595,Marketplace,Returned
O104383,2024-08-05,C4186,Mobile App,Completed
O104384,2024-11-13,C2263,Web,Completed
O104385,2024-12-25,C2748,Mobile App,Completed
O104386,2023-02-01,C3143,Marketplace,Completed
O104387,2023-01-21,C2435,Mobile App,Completed
O104388,2023-05-22,C5049,Web,Completed
O104389,2023-04-17,C3177,Web,Completed
O104390,2024-10-02,C1903,Web,Completed
O104391,2024-11-23,C4094,Mobile App,Completed
O104392,2024-11-05,C3850,Web,Completed
O104393,2023-01-06,C1954,Web,Completed
O104394,2023-11-10,C1241,Mobile App,Completed
O104395,2023-07-10,C3339,Mobile App,Completed
O104396,2024-03-10,C5740,Marketplace,Completed
O104397,2024-11-09,C3335,Web,Completed
O104398,2024-05-03,C2630,Marketplace,Completed
O104399,2023-08-17,C2124,Web,Completed
O104400,2023-03-27,C4809,Mobile App,Completed
O104401,2023-01-18,C1006,Web,Completed
O104402,2024-12-25,C3662,Marketplace,Completed
O104403,2023-12-25,C2028,Mobile App,Completed
O104404,2024-11-19,C1227,Mobile App,Completed
O104405,2024-05-15,C1129,Marketplace,Returned
O104406,2024-11-18,C3328,Web,Returned
O104407,2023-07-09,C1175,Marketplace,Completed
O104408,2023-05-12,C5940,Marketplace,Completed
O104409,2024-02-08,C3870,Retail Store,Completed
O104410,2023-11-05,C3300,Web,Completed
O104411,2024-03-05,C5950,Mobile App,Completed
O104412,2024-12-07,C4895,Web,Completed
O104413,2024-07-08,C2649,Mobile App,Completed
O104414,2023-04-25,C5076,Web,Completed
O104415,2023-03-07,C5170,Web,Completed
O104416,2024-05-27,C1004,Marketplace,Completed
O104417,2024-12-21,C2980,Marketplace,Completed
O104418,2023-01-05,C5315,Retail Store,Completed
O104419,2023-09-30,C4296,Web,Completed
O104420,2023-07-12,C5608,Web,Completed
O104421,2024-10-05,C3384,Mobile App,Completed
O104422,2023-03-30,C1675,Web,Completed
O104423,2023-10-25,C5910,Mobile App,Completed
O104424,2024-09-24,C2865,Mobile App,Completed
O104425,2024-12-10,C4174,Mobile App,Completed
O104426,2023-04-29,C3350,Mobile App,Completed
O104427,2023-03-12,C3806,Web,Completed
O104428,2023-12-16,C5771,Web,Completed
O104429,2023-02-06,C2745,Marketplace,Completed
O104430,2023-03-21,C5988,Web,Completed
O104431,2024-10-30,C5072,Web,Completed
O104432,2023-12-26,C1251,Web,Completed
O104433,2024-11-24,C5978,Web,Completed
O104434,2024-08-25,C4114,Web,Completed
O104435,2024-05-16,C2371,Mobile App,Completed
O104436,2024-04-30,C3968,Mobile App,Completed
O104437,2024-10-08,C1656,Web,Completed
O104438,2024-12-05,C5452,Mobile App,Completed
O104439,2023-09-16,C5857,Web,Completed
O104440,2024-10-18,C5913,Mobile App,Completed
O104441,2024-11-19,C4541,Web,Completed
O104442,2024-12-24,C5465,Web,Completed
O104443,2024-11-27,C1293,Web,Completed
O104444,2024-04-13,C5837,Mobile App,Completed
O104445,2024-11-29,C2017,Marketplace,Completed
O104446,2023-01-24,C5816,Mobile App,Completed
O104447,2024-12-16,C4793,Marketplace,Cancelled
O104448,2023-11-08,C4428,Web,Completed
O104449,2023-07-30,C5570,Web,Completed
O104450,2023-09-21,C1689,Web,Completed
O104451,2024-08-24,C1322,Web,Completed
O104452,2023-12-22,C1710,Web,Completed
O104453,2024-11-11,C1580,Mobile App,Completed
O104454,2023-12-26,C1160,Web,Completed
O104455,2023-03-06,C1653,Web,Completed
O104456,2024-11-27,C3826,Web,Completed
O104457,2024-10-06,C5652,Web,Completed
O104458,2024-12-29,C1066,Mobile App,Completed
O104459,2023-09-11,C5654,Mobile App,Cancelled
O104460,2024-12-11,C1834,Web,Completed
O104461,2024-03-19,C4120,Retail Store,Completed
O104462,2024-05-13,C3230,Mobile App,Completed
O104463,2023-04-23,C3063,Web,Completed
O104464,2024-07-20,C2781,Web,Returned
O104465,2024-08-27,C3798,Web,Completed
O104466,2023-04-03,C2587,Mobile App,Completed
O104467,2023-05-11,C4225,Web,Completed
O104468,2023-12-28,C4433,Web,Completed
O104469,2023-05-13,C5241,Retail Store,Completed
O104470,2023-02-25,C3747,Marketplace,Completed
O104471,2023-02-08,C4352,Mobile App,Completed
O104472,2023-07-28,C1534,Marketplace,Completed
O104473,2023-12-25,C4406,Web,Completed
O104474,2024-03-22,C3577,Mobile App,Completed
O104475,2024-07-07,C5862,Marketplace,Completed
O104476,2023-01-23,C4549,Marketplace,Completed
O104477,2024-11-23,C1828,Mobile App,Completed
O104478,2023-12-15,C4664,Marketplace,Completed
O104479,2023-01-01,C4767,Web,Completed
O104480,2024-10-08,C3959,Web,Completed
O104481,2024-02-19,C5722,Marketplace,Completed
O104482,2023-01-28,C3667,Web,Completed
O104483,2023-11-19,C1910,Web,Completed
O104484,2023-11-09,C1135,Marketplace,Completed
O104485,2024-11-19,C2874,Mobile App,Completed
O104486,2024-04-07,C2189,Mobile App,Completed
O104487,2024-09-22,C2857,Web,Completed
O104488,2023-07-15,C3321,Web,Completed
O104489,2024-02-12,C5290,Marketplace,Completed
O104490,2024-04-14,C2743,Web,Completed
O104491,2023-07-28,C3975,Mobile App,Completed
O104492,2024-11-25,C4566,Web,Completed
O104493,2023-02-13,C4142,Web,Completed
O104494,2024-08-18,C4624,Web,Completed
O104495,2023-10-01,C4005,Mobile App,Completed
O104496,2023-06-08,C4769,Web,Completed
O104497,2024-09-28,C3195,Web,Completed
O104498,2023-04-22,C2652,Mobile App,Completed
O104499,2024-10-18,C1909,Mobile App,Completed
O104500,2023-08-23,C1059,Mobile App,Completed
O104501,2023-01-02,C1227,Mobile App,Completed
O104502,2023-11-13,C1234,Web,Completed
O104503,2023-03-05,C2398,Web,Completed
O104504,2024-04-26,C3046,Web,Completed
O104505,2023-09-04,C5900,Web,Completed
O104506,2024-09-21,C3360,Web,Completed
O104507,2024-11-17,C5080,Retail Store,Completed
O104508,2024-05-15,C3849,Web,Completed
O104509,2023-11-10,C2043,Mobile App,Completed
O104510,2023-11-15,C3337,Web,Completed
O104511,2023-06-12,C2415,Mobile App,Cancelled
O104512,2023-12-29,C4308,Mobile App,Completed
O104513,2023-12-13,C3619,Mobile App,Completed
O104514,2023-02-26,C1524,Web,Completed
O104515,2024-11-28,C4319,Web,Completed
O104516,2023-08-18,C3773,Web,Completed
O104517,2024-04-05,C1351,Web,Completed
O104518,2023-01-02,C4520,Web,Completed
O104519,2023-03-16,C1326,Retail Store,Completed
O104520,2024-10-20,C3059,Web,Completed
O104521,2024-10-06,C4214,Mobile App,Completed
O104522,2023-07-18,C4200,Retail Store,Completed
O104523,2024-06-08,C4026,Marketplace,Returned
O104524,2023-10-23,C4317,Mobile App,Completed
O104525,2024-12-07,C3744,Web,Completed
O104526,2024-04-15,C3020,Mobile App,Completed
O104527,2024-06-27,C2593,Marketplace,Completed
O104528,2024-05-27,C4752,Mobile App,Completed
O104529,2024-06-25,C3442,Web,Completed
O104530,2023-07-01,C4347,Web,Completed
O104531,2023-06-02,C4317,Mobile App,Completed
O104532,2024-05-22,C4211,Web,Completed
O104533,2023-01-09,C2157,Web,Completed
O104534,2024-08-17,C4015,Mobile App,Completed
O104535,2023-07-25,C1157,Web,Completed
O104536,2023-12-23,C4253,Web,Completed
O104537,2023-11-07,C3462,Mobile App,Completed
O104538,2024-07-11,C3189,Web,Completed
O104539,2024-02-20,C4515,Marketplace,Completed
O104540,2023-02-11,C4703,Retail Store,Completed
O104541,2023-05-10,C1984,Retail Store,Completed
O104542,2024-05-14,C3597,Web,Completed
O104543,2024-03-22,C2813,Web,Completed
O104544,2023-05-31,C3688,Web,Completed
O104545,2023-11-07,C2601,Marketplace,Completed
O104546,2023-04-05,C3414,Marketplace,Completed
O104547,2024-10-10,C5134,Web,Completed
O104548,2023-07-15,C2135,Web,Completed
O104549,2024-06-09,C5882,Web,Completed
O104550,2023-04-25,C5462,Web,Completed
O104551,2023-04-01,C3522,Web,Completed
O104552,2023-09-10,C4989,Web,Completed
O104553,2024-04-16,C2986,Mobile App,Completed
O104554,2024-03-30,C5608,Mobile App,Completed
O104555,2024-04-03,C4126,Web,Completed
O104556,2024-12-12,C4006,Web,Completed
O104557,2024-04-05,C5889,Mobile App,Completed
O104558,2023-07-27,C4628,Mobile App,Completed
O104559,2024-08-07,C4735,Web,Completed
O104560,2023-11-04,C5812,Web,Completed
O104561,2023-06-21,C1352,Marketplace,Completed
O104562,2024-01-03,C2237,Web,Returned
O104563,2023-08-06,C3101,Marketplace,Completed
O104564,2023-03-04,C1046,Mobile App,Completed
O104565,2024-05-26,C1982,Mobile App,Completed
O104566,2024-10-22,C3882,Web,Completed
O104567,2023-11-29,C1779,Mobile App,Completed
O104568,2023-12-28,C5290,Mobile App,Completed
O104569,2024-01-27,C4406,Web,Completed
O104570,2023-03-11,C3141,Marketplace,Completed
O104571,2024-04-02,C4702,Mobile App,Completed
O104572,2023-09-24,C2151,Marketplace,Completed
O104573,2023-12-09,C3429,Web,Completed
O104574,2023-01-17,C4756,Web,Completed
O104575,2024-10-02,C3252,Web,Completed
O104576,2023-09-01,C3814,Web,Cancelled
O104577,2023-02-25,C2814,Marketplace,Completed
O104578,2024-07-24,C5683,Web,Completed
O104579,2024-12-16,C5742,Web,Completed
O104580,2024-12-24,C2922,Mobile App,Returned
O104581,2023-06-25,C2401,Retail Store,Completed
O104582,2024-06-01,C2508,Web,Completed
O104583,2023-08-31,C2072,Marketplace,Completed
O104584,2024-05-13,C3627,Marketplace,Completed
O104585,2023-04-23,C5723,Web,Completed
O104586,2024-02-27,C5908,Mobile App,Completed
O104587,2024-11-16,C3800,Mobile App,Completed
O104588,2023-02-17,C3966,Web,Completed
O104589,2024-08-21,C1653,Retail Store,Completed
O104590,2023-12-02,C2966,Mobile App,Completed
O104591,2024-11-23,C4992,Mobile App,Completed
O104592,2023-06-02,C3536,Mobile App,Returned
O104593,2024-06-09,C4088,Web,Completed
O104594,2024-12-07,C4166,Mobile App,Completed
O104595,2023-09-08,C5015,Marketplace,Completed
O104596,2023-10-14,C3529,Marketplace,Completed
O104597,2024-03-12,C4008,Mobile App,Completed
O104598,2024-04-04,C1435,Mobile App,Completed
O104599,2023-12-18,C5318,Mobile App,Completed
O104600,2024-11-11,C3619,Web,Completed
O104601,2024-02-27,C4679,Web,Completed
O104602,2024-11-29,C3959,Web,Completed
O104603,2024-11-16,C4411,Retail Store,Completed
O104604,2023-09-07,C3227,Mobile App,Completed
O104605,2024-01-19,C5282,Web,Completed
O104606,2023-11-23,C1190,Web,Completed
O104607,2024-07-04,C2395,Web,Returned
O104608,2024-11-15,C2047,Marketplace,Completed
O104609,2023-03-03,C1392,Web,Completed
O104610,2023-03-16,C3299,Mobile App,Completed
O104611,2024-10-04,C1217,Mobile App,Completed
O104612,2024-12-01,C2815,Marketplace,Completed
O104613,2024-08-20,C1947,Web,Completed
O104614,2023-12-16,C3469,Web,Completed
O104615,2023-06-28,C3308,Web,Completed
O104616,2024-12-20,C4346,Web,Completed
O104617,2024-01-22,C1037,Web,Completed
O104618,2024-08-19,C1836,Mobile App,Completed
O104619,2024-06-05,C4338,Web,Completed
O104620,2023-09-15,C1743,Mobile App,Completed
O104621,2023-11-08,C5762,Marketplace,Completed
O104622,2023-11-18,C5571,Mobile App,Completed
O104623,2024-06-08,C3101,Marketplace,Completed
O104624,2023-06-16,C4683,Mobile App,Completed
O104625,2024-01-20,C3730,Mobile App,Completed
O104626,2023-06-03,C3714,Web,Completed
O104627,2023-01-03,C5787,Mobile App,Completed
O104628,2024-09-24,C5568,Marketplace,Returned
O104629,2024-05-13,C1603,Web,Completed
O104630,2023-09-19,C2590,Mobile App,Completed
O104631,2024-12-27,C2986,Web,Completed
O104632,2024-06-28,C2795,Retail Store,Completed
O104633,2023-05-13,C5935,Web,Completed
O104634,2024-11-04,C4973,Web,Completed
O104635,2024-11-23,C1701,Web,Completed
O104636,2024-05-04,C4054,Mobile App,Completed
O104637,2024-12-04,C5405,Web,Completed
O104638,2024-12-26,C2195,Web,Completed
O104639,2024-12-30,C3035,Web,Completed
O104640,2024-04-01,C4090,Web,Completed
O104641,2023-02-18,C3584,Web,Completed
O104642,2023-12-29,C4752,Marketplace,Returned
O104643,2024-10-31,C5121,Mobile App,Completed
O104644,2024-10-23,C2255,Marketplace,Completed
O104645,2023-03-22,C5924,Web,Completed
O104646,2023-08-09,C2905,Marketplace,Completed
O104647,2023-03-21,C1133,Marketplace,Completed
O104648,2024-06-21,C1463,Retail Store,Completed
O104649,2024-01-14,C2739,Marketplace,Completed
O104650,2023-01-18,C2991,Mobile App,Completed
O104651,2023-02-25,C2459,Mobile App,Completed
O104652,2023-02-25,C3072,Marketplace,Completed
O104653,2024-12-02,C3301,Web,Completed
O104654,2024-01-04,C2093,Web,Cancelled
O104655,2023-12-25,C1778,Web,Returned
O104656,2024-07-09,C1209,Marketplace,Completed
O104657,2023-05-20,C2592,Web,Completed
O104658,2024-08-05,C4107,Marketplace,Completed
O104659,2024-10-26,C4089,Mobile App,Completed
O104660,2023-12-06,C1075,Marketplace,Completed
O104661,2023-06-25,C5013,Mobile App,Completed
O104662,2023-08-31,C4977,Marketplace,Cancelled
O104663,2023-04-14,C5805,Retail Store,Completed
O104664,2024-10-19,C2982,Marketplace,Completed
O104665,2024-03-17,C2298,Marketplace,Completed
O104666,2024-07-17,C3256,Marketplace,Completed
O104667,2023-08-30,C5872,Mobile App,Completed
O104668,2023-11-22,C3524,Web,Completed
O104669,2024-04-20,C2514,Mobile App,Completed
O104670,2024-12-17,C2256,Web,Completed
O104671,2023-11-06,C5634,Web,Completed
O104672,2024-11-11,C2645,Web,Completed
O104673,2024-12-02,C4739,Web,Completed
O104674,2023-08-15,C3402,Mobile App,Completed
O104675,2023-11-26,C3060,Web,Completed
O104676,2024-06-24,C1827,Marketplace,Completed
O104677,2024-09-28,C5868,Web,Completed
O104678,2023-11-06,C2538,Web,Completed
O104679,2024-05-26,C1146,Retail Store,Completed
O104680,2024-01-06,C4459,Marketplace,Completed
O104681,2023-05-20,C4922,Web,Completed
O104682,2024-06-16,C5679,Marketplace,Completed
O104683,2023-11-26,C4367,Marketplace,Completed
O104684,2024-05-27,C1816,Mobile App,Completed
O104685,2023-09-11,C1452,Marketplace,Completed
O104686,2024-11-23,C1366,Mobile App,Completed
O104687,2023-11-23,C2423,Web,Completed
O104688,2023-05-01,C4475,Web,Completed
O104689,2024-08-28,C3242,Web,Completed
O104690,2023-12-22,C2159,Web,Completed
O104691,2023-01-21,C2211,Mobile App,Completed
O104692,2024-09-01,C4152,Web,Completed
O104693,2023-11-10,C5667,Mobile App,Completed
O104694,2023-11-28,C2543,Mobile App,Completed
O104695,2023-05-09,C1772,Mobile App,Returned
O104696,2024-12-13,C1981,Mobile App,Returned
O104697,2023-12-21,C3795,Marketplace,Completed
O104698,2023-02-24,C5162,Web,Completed
O104699,2023-09-12,C3737,Mobile App,Returned
O104700,2023-08-05,C5840,Web,Completed
O104701,2023-03-16,C3671,Marketplace,Completed
O104702,2024-04-29,C2614,Marketplace,Completed
O104703,2023-06-02,C1691,Retail Store,Completed
O104704,2023-02-20,C1311,Web,Completed
O104705,2023-09-16,C3455,Web,Completed
O104706,2024-11-14,C3521,Marketplace,Completed
O104707,2024-01-26,C5603,Web,Completed
O104708,2023-08-17,C1157,Mobile App,Returned
O104709,2024-05-16,C2045,Retail Store,Returned
O104710,2023-01-05,C2031,Mobile App,Completed
O104711,2023-07-31,C1371,Web,Returned
O104712,2024-11-10,C1505,Web,Completed
O104713,2024-12-12,C5745,Web,Completed
O104714,2023-01-25,C1132,Mobile App,Completed
O104715,2023-05-08,C5612,Marketplace,Completed
O104716,2024-10-24,C4577,Web,Completed
O104717,2023-01-24,C3786,Web,Completed
O104718,2023-12-22,C1710,Marketplace,Completed
O104719,2024-11-24,C5433,Marketplace,Completed
O104720,2024-03-05,C5080,Marketplace,Cancelled
O104721,2023-01-05,C5871,Marketplace,Completed
O104722,2023-10-15,C2325,Web,Completed
O104723,2023-03-01,C1867,Web,Completed
O104724,2024-01-21,C3452,Mobile App,Completed
O104725,2023-08-26,C2091,Web,Completed
O104726,2024-12-10,C1572,Web,Completed
O104727,2024-05-21,C3671,Web,Completed
O104728,2023-12-12,C1371,Web,Cancelled
O104729,2023-09-25,C4520,Marketplace,Completed
O104730,2023-12-12,C1813,Mobile App,Completed
O104731,2023-07-05,C5057,Web,Completed
O104732,2024-06-02,C4719,Marketplace,Completed
O104733,2023-04-02,C3461,Mobile App,Completed
O104734,2024-05-23,C4834,Mobile App,Completed
O104735,2024-03-03,C1116,Mobile App,Completed
O104736,2024-10-20,C5947,Web,Completed
O104737,2024-09-06,C1359,Marketplace,Completed
O104738,2023-05-04,C4798,Mobile App,Returned
O104739,2024-11-20,C5185,Web,Completed
O104740,2024-07-29,C3927,Web,Completed
O104741,2023-10-22,C3814,Retail Store,Completed
O104742,2024-11-07,C2547,Marketplace,Completed
O104743,2023-08-17,C1267,Mobile App,Completed
O104744,2024-08-04,C4158,Mobile App,Cancelled
O104745,2023-01-26,C4475,Mobile App,Completed
O104746,2023-02-22,C3134,Mobile App,Completed
O104747,2024-12-28,C4151,Marketplace,Completed
O104748,2024-09-10,C2696,Mobile App,Completed
O104749,2024-11-09,C3128,Web,Completed
O104750,2023-05-13,C2584,Web,Completed
O104751,2024-08-08,C5294,Mobile App,Completed
O104752,2024-02-16,C4611,Retail Store,Completed
O104753,2024-05-03,C2464,Marketplace,Completed
O104754,2024-11-26,C3867,Mobile App,Completed
O104755,2023-12-03,C4783,Marketplace,Completed
O104756,2023-01-22,C1451,Mobile App,Completed
O104757,2023-05-18,C2650,Mobile App,Completed
O104758,2024-08-01,C3484,Marketplace,Completed
O104759,2023-04-04,C3786,Mobile App,Completed
O104760,2023-08-08,C2114,Mobile App,Completed
O104761,2023-10-13,C5979,Mobile App,Completed
O104762,2024-06-06,C1986,Marketplace,Completed
O104763,2023-11-29,C4064,Mobile App,Completed
O104764,2023-11-26,C2209,Web,Completed
O104765,2023-01-20,C3813,Web,Returned
O104766,2024-03-20,C4947,Marketplace,Completed
O104767,2024-09-22,C3855,Mobile App,Completed
O104768,2024-08-20,C2968,Retail Store,Completed
O104769,2023-09-04,C4478,Web,Completed
O104770,2024-11-07,C4158,Mobile App,Completed
O104771,2024-06-02,C5010,Web,Completed
O104772,2023-02-23,C3885,Web,Completed
O104773,2024-09-27,C4974,Web,Completed
O104774,2023-07-26,C3902,Web,Completed
O104775,2023-05-07,C4819,Mobile App,Completed
O104776,2024-11-19,C1497,Marketplace,Completed
O104777,2024-02-07,C2691,Retail Store,Completed
O104778,2023-09-22,C1614,Mobile App,Completed
O104779,2024-11-29,C2208,Marketplace,Completed
O104780,2023-05-26,C2462,Marketplace,Completed
O104781,2024-12-27,C3012,Web,Completed
O104782,2024-09-16,C2858,Web,Completed
O104783,2024-06-09,C3598,Marketplace,Completed
O104784,2024-10-18,C4145,Mobile App,Completed
O104785,2023-06-09,C5061,Marketplace,Returned
O104786,2024-12-19,C4360,Mobile App,Completed
O104787,2023-03-08,C3619,Web,Completed
O104788,2023-05-26,C1230,Mobile App,Completed
O104789,2024-04-07,C2837,Web,Cancelled
O104790,2023-03-27,C3558,Mobile App,Completed
O104791,2024-12-09,C3686,Web,Completed
O104792,2023-10-03,C5425,Web,Completed
O104793,2024-03-17,C1367,Web,Completed
