transaction_id,customer_id,transaction_date,plan,amount,type
7289,U12787,2023-05-23,Pro,49.0,subscription
7290,U12787,2023-06-23,Pro,49.0,subscription
7291,U12787,2023-07-23,Pro,49.0,subscription
7292,U12787,2023-08-23,Pro,49.0,subscription
7293,U12787,2023-09-23,Pro,49.0,subscription
7294,U12787,2023-10-23,Pro,49.0,subscription
7295,U12787,2023-11-23,Pro,49.0,subscription
7296,U12787,2023-12-23,Pro,49.0,subscription
7297,U12787,2024-01-23,Pro,49.0,subscription
7298,U12787,2024-02-23,Pro,49.0,subscription
7299,U12787,2024-03-23,Pro,49.0,subscription
7300,U10211,2022-06-23,Starter,19.0,subscription
7301,U10211,2022-07-23,Starter,19.0,subscription
7302,U10211,2022-08-23,Starter,19.0,subscription
7303,U10211,2022-09-23,Starter,19.0,subscription
7304,U10211,2022-10-23,Starter,19.0,subscription
7305,U10211,2022-11-23,Starter,19.0,subscription
7306,U10211,2022-12-23,Starter,19.0,subscription
7307,U15230,2022-06-23,Business,199.0,subscription
7308,U15230,2022-07-23,Business,199.0,subscription
7309,U15230,2022-08-23,Business,241.93,subscription+addon
7310,U15230,2022-09-23,Business,199.0,subscription
7311,U15230,2022-10-23,Business,199.0,subscription
7312,U15230,2022-11-23,Business,199.0,subscription
7313,U15230,2022-12-23,Business,199.0,subscription
7314,U15230,2023-01-23,Business,199.0,subscription
7315,U15230,2023-02-23,Business,199.0,subscription
7316,U15230,2023-03-23,Business,291.74,subscription+addon
7317,U15230,2023-04-23,Business,199.0,subscription
7318,U15230,2023-05-23,Business,199.0,subscription
7319,U15230,2023-06-23,Business,302.04,subscription+addon
7320,U15230,2023-07-23,Business,231.52,subscription+addon
7321,U15230,2023-08-23,Business,199.0,subscription
7322,U15230,2023-09-23,Business,199.0,subscription
7323,U15230,2023-10-23,Business,199.0,subscription
7324,U15230,2023-11-23,Business,199.0,subscription
7325,U15230,2023-12-23,Business,199.0,subscription
7326,U15230,2024-01-23,Business,199.0,subscription
7327,U15230,2024-02-23,Business,299.18,subscription+addon
7328,U15230,2024-03-23,Business,199.0,subscription
7329,U11122,2022-06-24,Starter,19.0,subscription
7330,U11122,2022-07-24,Starter,19.0,subscription
7331,U11122,2022-08-24,Starter,19.0,subscription
7332,U11122,2022-09-24,Starter,75.91,subscription+addon
7333,U13133,2022-06-24,Starter,19.0,subscription
7334,U13133,2022-07-24,Starter,19.0,subscription
7335,U13133,2022-08-24,Starter,19.0,subscription
7336,U13133,2022-09-24,Starter,19.0,subscription
7337,U13133,2022-10-24,Starter,19.0,subscription
7338,U13133,2022-11-24,Starter,19.0,subscription
7339,U12054,2022-06-24,Starter,19.0,subscription
7340,U12054,2022-07-24,Starter,19.0,subscription
7341,U12054,2022-08-24,Starter,19.0,subscription
7342,U12054,2022-09-24,Starter,19.0,subscription
7343,U12054,2022-10-24,Starter,19.0,subscription
7344,U12054,2022-11-24,Starter,19.0,subscription
7345,U12054,2022-12-24,Starter,51.26,subscription+addon
7346,U12054,2023-01-24,Starter,19.0,subscription
7347,U12054,2023-02-24,Starter,19.0,subscription
7348,U12054,2023-03-24,Starter,19.0,subscription
7349,U12054,2023-04-24,Starter,19.0,subscription
7350,U12054,2023-05-24,Starter,19.0,subscription
7351,U12054,2023-06-24,Starter,19.0,subscription
7352,U12054,2023-07-24,Starter,19.0,subscription
7353,U12054,2023-08-24,Starter,19.0,subscription
7354,U12054,2023-09-24,Starter,19.0,subscription
7355,U12054,2023-10-24,Starter,19.0,subscription
7356,U12054,2023-11-24,Starter,60.77,subscription+addon
7357,U13419,2022-06-25,Starter,114.88,subscription+addon
7358,U13419,2022-07-25,Starter,19.0,subscription
7359,U13419,2022-08-25,Starter,19.0,subscription
7360,U13419,2022-09-25,Starter,19.0,subscription
7361,U13419,2022-10-25,Starter,19.0,subscription
7362,U13419,2022-11-25,Starter,19.0,subscription
7363,U13419,2022-12-25,Starter,19.0,subscription
7364,U13419,2023-01-25,Starter,19.0,subscription
7365,U10033,2022-06-25,Pro,49.0,subscription
7366,U10033,2022-07-25,Pro,49.0,subscription
7367,U10033,2022-08-25,Pro,49.0,subscription
7368,U10033,2022-09-25,Pro,49.0,subscription
7369,U10033,2022-10-25,Pro,49.0,subscription
7370,U10033,2022-11-25,Pro,49.0,subscription
7371,U12250,2022-06-26,Starter,19.0,subscription
7372,U12250,2022-07-26,Starter,19.0,subscription
7373,U12250,2022-08-26,Starter,19.0,subscription
7374,U12250,2022-09-26,Starter,19.0,subscription
7375,U12250,2022-10-26,Starter,19.0,subscription
7376,U15286,2022-06-26,Starter,19.0,subscription
7377,U15286,2022-07-26,Starter,19.0,subscription
7378,U15286,2022-08-26,Starter,19.0,subscription
7379,U15286,2022-09-26,Starter,19.0,subscription
7380,U15286,2022-10-26,Starter,19.0,subscription
7381,U15286,2022-11-26,Starter,19.0,subscription
7382,U15286,2022-12-26,Starter,19.0,subscription
7383,U15286,2023-01-26,Starter,19.0,subscription
7384,U11679,2022-06-26,Starter,19.0,subscription
7385,U10832,2022-06-26,Starter,19.0,subscription
7386,U10832,2022-07-26,Starter,19.0,subscription
7387,U10832,2022-08-26,Starter,19.0,subscription
7388,U10832,2022-09-26,Starter,19.0,subscription
7389,U12835,2022-06-27,Starter,19.0,subscription
7390,U12835,2022-07-27,Starter,19.0,subscription
7391,U12835,2022-08-27,Starter,19.0,subscription
7392,U12835,2022-09-27,Starter,19.0,subscription
7393,U12754,2022-06-27,Pro,49.0,subscription
7394,U12754,2022-07-27,Pro,49.0,subscription
7395,U10371,2022-06-27,Starter,19.0,subscription
7396,U12386,2022-06-27,Pro,49.0,subscription
7397,U12386,2022-07-27,Pro,49.0,subscription
7398,U12386,2022-08-27,Pro,49.0,subscription
7399,U12386,2022-09-27,Pro,49.0,subscription
7400,U12386,2022-10-27,Pro,49.0,subscription
7401,U12386,2022-11-27,Pro,49.0,subscription
7402,U12386,2022-12-27,Pro,49.0,subscription
7403,U12386,2023-01-27,Pro,49.0,subscription
7404,U10228,2022-06-28,Starter,19.0,subscription
7405,U10228,2022-07-28,Starter,19.0,subscription
7406,U10228,2022-08-28,Starter,19.0,subscription
7407,U10228,2022-09-28,Starter,19.0,subscription
7408,U10228,2022-10-28,Starter,19.0,subscription
7409,U10228,2022-11-28,Starter,19.0,subscription
7410,U10228,2022-12-28,Starter,19.0,subscription
7411,U10820,2022-06-28,Starter,19.0,subscription
7412,U10820,2022-07-28,Starter,19.0,subscription
7413,U10820,2022-08-28,Starter,19.0,subscription
7414,U10821,2022-06-28,Starter,19.0,subscription
7415,U10821,2022-07-28,Starter,19.0,subscription
7416,U10821,2022-08-28,Starter,19.0,subscription
7417,U10821,2022-09-28,Starter,19.0,subscription
7418,U10821,2022-10-28,Starter,19.0,subscription
7419,U10821,2022-11-28,Starter,19.0,subscription
7420,U10821,2022-12-28,Starter,19.0,subscription
7421,U10821,2023-01-28,Starter,19.0,subscription
7422,U10821,2023-02-28,Starter,19.0,subscription
7423,U10821,2023-03-28,Starter,48.06,subscription+addon
7424,U12472,2022-06-29,Starter,19.0,subscription
7425,U12472,2022-07-29,Starter,109.78,subscription+addon
7426,U12472,2022-08-29,Starter,19.0,subscription
7427,U10365,2022-06-29,Starter,19.0,subscription
7428,U10365,2022-07-29,Starter,19.0,subscription
7429,U10365,2022-08-29,Starter,19.0,subscription
7430,U10365,2022-09-29,Starter,19.0,subscription
7431,U10365,2022-10-29,Starter,19.0,subscription
7432,U10365,2022-11-29,Starter,19.0,subscription
7433,U10365,2022-12-29,Starter,19.0,subscription
7434,U10365,2023-01-29,Starter,19.0,subscription
7435,U10365,2023-02-28,Starter,19.0,subscription
7436,U10365,2023-03-29,Starter,19.0,subscription
7437,U14088,2022-06-29,Enterprise,599.0,subscription
7438,U14088,2022-07-29,Enterprise,599.0,subscription
7439,U14088,2022-08-29,Enterprise,599.0,subscription
7440,U14088,2022-09-29,Enterprise,599.0,subscription
7441,U14088,2022-10-29,Enterprise,599.0,subscription
7442,U14088,2022-11-29,Enterprise,599.0,subscription
7443,U14088,2022-12-29,Enterprise,599.0,subscription
7444,U14088,2023-01-29,Enterprise,599.0,subscription
7445,U14088,2023-02-28,Enterprise,599.0,subscription
7446,U14088,2023-03-29,Enterprise,599.0,subscription
7447,U14088,2023-04-29,Enterprise,599.0,subscription
7448,U14088,2023-05-29,Enterprise,599.0,subscription
7449,U14088,2023-06-29,Enterprise,599.0,subscription
7450,U14088,2023-07-29,Enterprise,599.0,subscription
7451,U14088,2023-08-29,Enterprise,599.0,subscription
7452,U14088,2023-09-29,Enterprise,599.0,subscription
7453,U14088,2023-10-29,Enterprise,599.0,subscription
7454,U14088,2023-11-29,Enterprise,599.0,subscription
7455,U14088,2023-12-29,Enterprise,599.0,subscription
7456,U14088,2024-01-29,Enterprise,599.0,subscription
7457,U14088,2024-02-29,Enterprise,599.0,subscription
7458,U14088,2024-03-29,Enterprise,599.0,subscription
7459,U14088,2024-04-29,Enterprise,599.0,subscription
7460,U14088,2024-05-29,Enterprise,599.0,subscription
7461,U14088,2024-06-29,Enterprise,599.0,subscription
7462,U14088,2024-07-29,Enterprise,599.0,subscription
7463,U14088,2024-08-29,Enterprise,599.0,subscription
7464,U14088,2024-09-29,Enterprise,599.0,subscription
7465,U14088,2024-10-29,Enterprise,706.09,subscription+addon
7466,U14088,2024-11-29,Enterprise,599.0,subscription
7467,U14088,2024-12-29,Enterprise,599.0,subscription
7468,U15278,2022-06-29,Starter,19.0,subscription
7469,U15278,2022-07-29,Starter,19.0,subscription
7470,U15278,2022-08-29,Starter,19.0,subscription
7471,U15278,2022-09-29,Starter,19.0,subscription
7472,U10536,2022-06-30,Starter,19.0,subscription
7473,U10398,2022-06-30,Starter,19.0,subscription
7474,U10398,2022-07-30,Starter,19.0,subscription
7475,U10398,2022-08-30,Starter,19.0,subscription
7476,U10398,2022-09-30,Starter,19.0,subscription
7477,U10398,2022-10-30,Starter,19.0,subscription
7478,U10398,2022-11-30,Starter,19.0,subscription
7479,U10398,2022-12-30,Starter,19.0,subscription
7480,U10398,2023-01-30,Starter,19.0,subscription
7481,U10398,2023-02-28,Starter,19.0,subscription
7482,U10398,2023-03-30,Starter,19.0,subscription
7483,U10398,2023-04-30,Starter,19.0,subscription
7484,U10398,2023-05-30,Starter,19.0,subscription
7485,U10398,2023-06-30,Starter,19.0,subscription
7486,U10398,2023-07-30,Starter,19.0,subscription
7487,U10398,2023-08-30,Starter,19.0,subscription
7488,U10398,2023-09-30,Starter,19.0,subscription
7489,U10398,2023-10-30,Starter,19.0,subscription
7490,U10398,2023-11-30,Starter,19.0,subscription
7491,U10398,2023-12-30,Starter,19.0,subscription
7492,U10398,2024-01-30,Starter,19.0,subscription
7493,U10398,2024-02-29,Starter,19.0,subscription
7494,U10398,2024-03-30,Starter,19.0,subscription
7495,U10398,2024-04-30,Starter,19.0,subscription
7496,U10398,2024-05-30,Starter,19.0,subscription
7497,U10398,2024-06-30,Starter,19.0,subscription
7498,U10398,2024-07-30,Starter,19.0,subscription
7499,U10398,2024-08-30,Starter,19.0,subscription
7500,U10398,2024-09-30,Starter,19.0,subscription
7501,U10398,2024-10-30,Starter,19.0,subscription
7502,U10398,2024-11-30,Starter,19.0,subscription
7503,U10398,2024-12-30,Starter,19.0,subscription
7504,U10813,2022-06-30,Starter,19.0,subscription
7505,U10813,2022-07-30,Starter,40.48,subscription+addon
7506,U10813,2022-08-30,Starter,19.0,subscription
7507,U10813,2022-09-30,Starter,19.0,subscription
7508,U14289,2022-06-30,Starter,19.0,subscription
7509,U12729,2022-07-01,Starter,19.0,subscription
7510,U12729,2022-08-01,Starter,19.0,subscription
7511,U12729,2022-09-01,Starter,19.0,subscription
7512,U12729,2022-10-01,Starter,19.0,subscription
7513,U12729,2022-11-01,Starter,19.0,subscription
7514,U14615,2022-07-01,Starter,19.0,subscription
7515,U10299,2022-07-01,Starter,19.0,subscription
7516,U10299,2022-08-01,Starter,19.0,subscription
7517,U10299,2022-09-01,Starter,19.0,subscription
7518,U10299,2022-10-01,Starter,19.0,subscription
7519,U10299,2022-11-01,Starter,19.0,subscription
7520,U10299,2022-12-01,Starter,19.0,subscription
7521,U10299,2023-01-01,Starter,19.0,subscription
7522,U10299,2023-02-01,Starter,19.0,subscription
7523,U10299,2023-03-01,Starter,19.0,subscription
7524,U10299,2023-04-01,Starter,136.21,subscription+addon
7525,U10299,2023-05-01,Starter,19.0,subscription
7526,U10299,2023-06-01,Starter,19.0,subscription
7527,U11641,2022-07-02,Starter,19.0,subscription
7528,U11641,2022-08-02,Starter,19.0,subscription
7529,U11641,2022-09-02,Starter,19.0,subscription
7530,U11641,2022-10-02,Starter,19.0,subscription
7531,U11641,2022-11-02,Starter,19.0,subscription
7532,U11641,2022-12-02,Starter,19.0,subscription
7533,U11641,2023-01-02,Starter,19.0,subscription
7534,U11641,2023-02-02,Starter,19.0,subscription
7535,U11641,2023-03-02,Starter,19.0,subscription
7536,U11641,2023-04-02,Starter,19.0,subscription
7537,U11641,2023-05-02,Starter,19.0,subscription
7538,U11641,2023-06-02,Starter,99.64,subscription+addon
7539,U11641,2023-07-02,Starter,19.0,subscription
7540,U11641,2023-08-02,Starter,19.0,subscription
7541,U11641,2023-09-02,Starter,19.0,subscription
7542,U11641,2023-10-02,Starter,94.29,subscription+addon
7543,U11641,2023-11-02,Starter,19.0,subscription
7544,U11641,2023-12-02,Starter,19.0,subscription
7545,U11641,2024-01-02,Starter,19.0,subscription
7546,U11641,2024-02-02,Starter,19.0,subscription
7547,U11641,2024-03-02,Starter,76.18,subscription+addon
7548,U11641,2024-04-02,Starter,19.0,subscription
7549,U11641,2024-05-02,Starter,19.0,subscription
7550,U11641,2024-06-02,Starter,19.0,subscription
7551,U11641,2024-07-02,Starter,19.0,subscription
7552,U11641,2024-08-02,Starter,19.0,subscription
7553,U11641,2024-09-02,Starter,19.0,subscription
7554,U11641,2024-10-02,Starter,19.0,subscription
7555,U11641,2024-11-02,Starter,19.0,subscription
7556,U11641,2024-12-02,Starter,19.0,subscription
7557,U13852,2022-07-02,Business,199.0,subscription
7558,U13852,2022-08-02,Business,199.0,subscription
7559,U13852,2022-09-02,Business,199.0,subscription
7560,U13852,2022-10-02,Business,199.0,subscription
7561,U13852,2022-11-02,Business,199.0,subscription
7562,U13852,2022-12-02,Business,199.0,subscription
7563,U13852,2023-01-02,Business,199.0,subscription
7564,U13852,2023-02-02,Business,199.0,subscription
7565,U13852,2023-03-02,Business,199.0,subscription
7566,U13852,2023-04-02,Business,199.0,subscription
7567,U13852,2023-05-02,Business,199.0,subscription
7568,U13852,2023-06-02,Business,199.0,subscription
7569,U13852,2023-07-02,Business,199.0,subscription
7570,U13852,2023-08-02,Business,199.0,subscription
7571,U13852,2023-09-02,Business,199.0,subscription
7572,U13852,2023-10-02,Business,199.0,subscription
7573,U13852,2023-11-02,Business,199.0,subscription
7574,U13852,2023-12-02,Business,199.0,subscription
7575,U13852,2024-01-02,Business,199.0,subscription
7576,U13852,2024-02-02,Business,199.0,subscription
7577,U13852,2024-03-02,Business,199.0,subscription
7578,U13852,2024-04-02,Business,199.0,subscription
7579,U13852,2024-05-02,Business,199.0,subscription
7580,U13852,2024-06-02,Business,199.0,subscription
7581,U13852,2024-07-02,Business,199.0,subscription
7582,U13852,2024-08-02,Business,240.57,subscription+addon
7583,U13852,2024-09-02,Business,199.0,subscription
7584,U13852,2024-10-02,Business,199.0,subscription
7585,U13852,2024-11-02,Business,199.0,subscription
7586,U13852,2024-12-02,Business,199.0,subscription
7587,U14933,2022-07-02,Pro,49.0,subscription
7588,U14933,2022-08-02,Pro,49.0,subscription
7589,U14933,2022-09-02,Pro,49.0,subscription
7590,U14220,2022-07-02,Pro,49.0,subscription
7591,U14220,2022-08-02,Pro,49.0,subscription
7592,U14220,2022-09-02,Pro,49.0,subscription
7593,U14220,2022-10-02,Pro,49.0,subscription
7594,U14220,2022-11-02,Pro,86.87,subscription+addon
7595,U14220,2022-12-02,Pro,49.0,subscription
7596,U14220,2023-01-02,Pro,159.03,subscription+addon
7597,U14220,2023-02-02,Pro,49.0,subscription
7598,U14220,2023-03-02,Pro,49.0,subscription
7599,U14220,2023-04-02,Pro,49.0,subscription
7600,U14220,2023-05-02,Pro,49.0,subscription
7601,U14220,2023-06-02,Pro,49.0,subscription
7602,U14220,2023-07-02,Pro,49.0,subscription
7603,U14220,2023-08-02,Pro,49.0,subscription
7604,U14220,2023-09-02,Pro,49.0,subscription
7605,U14220,2023-10-02,Pro,49.0,subscription
7606,U14220,2023-11-02,Pro,49.0,subscription
7607,U14220,2023-12-02,Pro,49.0,subscription
7608,U14220,2024-01-02,Pro,49.0,subscription
7609,U14220,2024-02-02,Pro,49.0,subscription
7610,U14220,2024-03-02,Pro,49.0,subscription
7611,U14220,2024-04-02,Pro,49.0,subscription
7612,U14220,2024-05-02,Pro,49.0,subscription
7613,U14220,2024-06-02,Pro,49.0,subscription
7614,U14220,2024-07-02,Pro,49.0,subscription
7615,U14220,2024-08-02,Pro,49.0,subscription
7616,U14220,2024-09-02,Pro,49.0,subscription
7617,U14220,2024-10-02,Pro,49.0,subscription
7618,U14220,2024-11-02,Pro,49.0,subscription
7619,U14220,2024-12-02,Pro,49.0,subscription
7620,U14469,2022-07-02,Enterprise,599.0,subscription
7621,U14469,2022-08-02,Enterprise,599.0,subscription
7622,U14469,2022-09-02,Enterprise,599.0,subscription
7623,U14469,2022-10-02,Enterprise,599.0,subscription
7624,U14469,2022-11-02,Enterprise,654.51,subscription+addon
7625,U14469,2022-12-02,Enterprise,599.0,subscription
7626,U14469,2023-01-02,Enterprise,599.0,subscription
7627,U14469,2023-02-02,Enterprise,599.0,subscription
7628,U14469,2023-03-02,Enterprise,599.0,subscription
7629,U14469,2023-04-02,Enterprise,599.0,subscription
7630,U14469,2023-05-02,Enterprise,599.0,subscription
7631,U14469,2023-06-02,Enterprise,674.46,subscription+addon
7632,U14469,2023-07-02,Enterprise,599.0,subscription
7633,U14469,2023-08-02,Enterprise,599.0,subscription
7634,U14469,2023-09-02,Enterprise,599.0,subscription
7635,U14469,2023-10-02,Enterprise,599.0,subscription
7636,U14469,2023-11-02,Enterprise,599.0,subscription
7637,U14469,2023-12-02,Enterprise,599.0,subscription
7638,U14469,2024-01-02,Enterprise,599.0,subscription
7639,U14469,2024-02-02,Enterprise,599.0,subscription
7640,U14469,2024-03-02,Enterprise,701.82,subscription+addon
7641,U14469,2024-04-02,Enterprise,599.0,subscription
7642,U14469,2024-05-02,Enterprise,599.0,subscription
7643,U14469,2024-06-02,Enterprise,599.0,subscription
7644,U14469,2024-07-02,Enterprise,599.0,subscription
7645,U14469,2024-08-02,Enterprise,599.0,subscription
7646,U14469,2024-09-02,Enterprise,599.0,subscription
7647,U14469,2024-10-02,Enterprise,599.0,subscription
7648,U14469,2024-11-02,Enterprise,599.0,subscription
7649,U14469,2024-12-02,Enterprise,599.0,subscription
7650,U11762,2022-07-03,Starter,19.0,subscription
7651,U11762,2022-08-03,Starter,19.0,subscription
7652,U11762,2022-09-03,Starter,19.0,subscription
7653,U11762,2022-10-03,Starter,19.0,subscription
7654,U11762,2022-11-03,Starter,19.0,subscription
7655,U11762,2022-12-03,Starter,19.0,subscription
7656,U11762,2023-01-03,Starter,19.0,subscription
7657,U11762,2023-02-03,Starter,19.0,subscription
7658,U11762,2023-03-03,Starter,80.7,subscription+addon
