shipment_id,order_id,order_date,ship_date,delivery_date,warehouse_id,warehouse_city,region,carrier,product_line,processing_days,transit_days,total_days,shipping_cost,status
S223494,O523494,2024-02-25,2024-02-26 00:00:00.000000000,2024-02-28 11:42:36.130743999,WH-LAX,Los Angeles,North America,USPS,Apparel,1.0,2.49,3.49,13.7,On-time
S224252,O524252,2024-02-25,2024-02-27 00:00:00.000000000,2024-02-28 13:04:32.473053632,WH-AMS,Amsterdam,Europe,DHL,Home,2.0,1.54,3.54,11.51,On-time
S213463,O513463,2024-02-25,2024-02-27 00:00:00.000000000,2024-02-29 22:00:14.025711188,WH-LON,London,Europe,DHL,Electronics,2.0,2.92,4.92,14.78,On-time
S221592,O521592,2024-02-25,2024-02-27 00:00:00.000000000,2024-03-03 03:37:59.047987137,WH-SIN,Singapore,APAC,USPS,Home,2.0,5.15,7.15,19.17,Late
S221116,O521116,2024-02-25,2024-02-28 00:00:00.000000000,2024-03-02 22:13:32.088168943,WH-SAO,Sao Paulo,LATAM,UPS,Sports,3.0,3.93,6.93,16.29,On-time
S212362,O512362,2024-02-25,2024-02-26 00:57:36.000000000,2024-02-28 16:02:45.211302908,WH-NYC,New York,North America,USPS,Home,1.04,2.63,3.67,12.88,On-time
S228023,O528023,2024-02-25,2024-02-27 00:57:36.000000000,2024-03-01 16:00:39.555930746,WH-LON,London,Europe,UPS,Sports,2.04,3.63,5.67,9.0,On-time
S215110,O515110,2024-02-25,2024-02-27 00:00:00.000000000,2024-02-29 01:20:48.980460105,WH-AMS,Amsterdam,Europe,UPS,Apparel,2.0,2.06,4.06,12.63,On-time
S210003,O510003,2024-02-25,2024-02-26 05:02:24.000000000,2024-02-28 13:08:26.724575762,WH-NYC,New York,North America,FedEx,Home,1.21,2.34,3.55,9.64,On-time
S224244,O524244,2024-02-25,2024-02-27 00:00:00.000000000,2024-02-29 10:06:25.617814070,WH-AMS,Amsterdam,Europe,UPS,Electronics,2.0,2.42,4.42,16.15,On-time
S209228,O509228,2024-02-25,2024-02-26 00:00:00.000000000,2024-02-29 03:46:37.523709756,WH-NYC,New York,North America,Local,Sports,1.0,3.16,4.16,10.71,On-time
S204973,O504973,2024-02-25,2024-02-27 00:00:00.000000000,2024-03-03 02:11:20.338532825,WH-SIN,Singapore,APAC,DHL,Sports,2.0,5.09,7.09,17.56,Late
S202615,O502615,2024-02-25,2024-02-27 08:38:24.000000000,2024-02-29 01:12:40.819347714,WH-AMS,Amsterdam,Europe,USPS,Electronics,2.36,1.69,4.05,12.31,On-time
S210934,O510934,2024-02-25,2024-02-27 17:45:36.000000000,2024-03-01 16:25:04.526501462,WH-LON,London,Europe,Local,Electronics,2.74,2.94,5.68,7.54,On-time
S211797,O511797,2024-02-25,2024-02-28 04:19:12.000000000,2024-03-03 23:10:53.089531386,WH-SAO,Sao Paulo,LATAM,USPS,Apparel,3.18,4.79,7.97,16.94,Late
S206278,O506278,2024-02-25,2024-02-26 07:12:00.000000000,2024-02-28 14:54:47.049945618,WH-NYC,New York,North America,USPS,Sports,1.3,2.32,3.62,12.88,On-time
S210360,O510360,2024-02-25,2024-02-27 00:00:00.000000000,2024-03-01 17:27:59.222565449,WH-SIN,Singapore,APAC,DHL,Beauty,2.0,3.73,5.73,23.14,On-time
S227015,O527015,2024-02-25,2024-02-27 09:07:12.000000000,2024-03-01 00:56:54.522438051,WH-AMS,Amsterdam,Europe,DHL,Home,2.38,2.66,5.04,11.26,On-time
S226382,O526382,2024-02-25,2024-02-27 00:00:00.000000000,2024-03-02 01:57:19.369754104,WH-SIN,Singapore,APAC,DHL,Electronics,2.0,4.08,6.08,18.36,On-time
S229546,O529546,2024-02-25,2024-02-26 00:00:00.000000000,2024-02-28 18:14:05.651138904,WH-LAX,Los Angeles,North America,USPS,Home,1.0,2.76,3.76,11.78,On-time
S226154,O526154,2024-02-25,2024-02-27 00:00:00.000000000,2024-02-29 05:40:40.010193301,WH-AMS,Amsterdam,Europe,DHL,Electronics,2.0,2.24,4.24,10.78,On-time
S213170,O513170,2024-02-25,2024-02-27 00:00:00.000000000,2024-02-29 22:48:02.170407458,WH-LON,London,Europe,FedEx,Electronics,2.0,2.95,4.95,11.96,On-time
S221948,O521948,2024-02-25,2024-02-27 00:00:00.000000000,2024-03-01 04:58:41.812560802,WH-AMS,Amsterdam,Europe,USPS,Home,2.0,3.21,5.21,10.41,On-time
S210885,O510885,2024-02-25,2024-02-26 00:00:00.000000000,2024-02-28 06:57:55.944275423,WH-LAX,Los Angeles,North America,USPS,Home,1.0,2.29,3.29,11.98,On-time
S218897,O518897,2024-02-25,2024-02-26 00:00:00.000000000,2024-02-27 21:19:08.824827982,WH-LAX,Los Angeles,North America,USPS,Electronics,1.0,1.89,2.89,11.92,On-time
S224807,O524807,2024-02-25,2024-02-27 00:00:00.000000000,2024-02-29 21:37:30.547782024,WH-LON,London,Europe,FedEx,Apparel,2.0,2.9,4.9,13.42,On-time
S201009,O501009,2024-02-25,2024-02-28 17:31:12.000000000,2024-03-02 22:35:30.815441381,WH-SAO,Sao Paulo,LATAM,UPS,Home,3.73,3.21,6.94,18.12,On-time
S225411,O525411,2024-02-25,2024-02-26 00:00:00.000000000,2024-02-29 02:40:42.497873777,WH-NYC,New York,North America,FedEx,Beauty,1.0,3.11,4.11,12.88,On-time
S201144,O501144,2024-02-25,2024-02-28 17:18:42.297348127,2024-03-01 11:51:45.685674483,WH-NYC,New York,North America,DHL,Home,3.72,1.77,5.49,13.69,On-time
S219777,O519777,2024-02-25,2024-02-27 03:50:24.000000000,2024-03-01 02:00:30.285180069,WH-LON,London,Europe,FedEx,Sports,2.16,2.92,5.08,10.41,On-time
S226242,O526242,2024-02-25,2024-02-29 22:09:25.262839719,2024-03-03 20:58:07.898769560,WH-SIN,Singapore,APAC,DHL,Electronics,4.92,2.95,7.87,16.82,Late
S210219,O510219,2024-02-25,2024-02-28 00:00:00.000000000,2024-03-02 17:06:26.627587133,WH-SAO,Sao Paulo,LATAM,FedEx,Home,3.0,3.71,6.71,19.36,On-time
S209875,O509875,2024-02-25,2024-02-27 02:24:00.000000000,2024-02-29 09:00:19.219657613,WH-LON,London,Europe,DHL,Home,2.1,2.28,4.38,12.94,On-time
S221752,O521752,2024-02-25,2024-02-27 08:09:36.000000000,2024-02-28 20:41:01.220797340,WH-LON,London,Europe,DHL,Beauty,2.34,1.52,3.86,13.75,On-time
S209408,O509408,2024-02-25,2024-02-27 06:43:12.000000000,,WH-LON,London,Europe,FedEx,Sports,2.28,1.6,3.88,12.24,Failed
S227333,O527333,2024-02-25,2024-02-26 00:00:00.000000000,2024-02-29 13:28:39.756025738,WH-NYC,New York,North America,USPS,Home,1.0,3.56,4.56,11.61,On-time
S200274,O500274,2024-02-25,2024-02-27 00:00:00.000000000,2024-02-29 00:51:21.290621760,WH-LON,London,Europe,FedEx,Sports,2.0,2.04,4.04,13.79,On-time
S227080,O527080,2024-02-25,2024-02-28 14:09:36.000000000,2024-03-05 22:07:01.647529400,WH-SAO,Sao Paulo,LATAM,Local,Home,3.59,6.33,9.92,14.33,Late
S213056,O513056,2024-02-25,2024-02-27 06:15:25.473024809,2024-02-29 14:57:00.945205556,WH-NYC,New York,North America,UPS,Apparel,2.26,2.36,4.62,9.2,On-time
S222449,O522449,2024-02-25,2024-02-26 13:26:24.000000000,2024-03-01 06:06:51.280346551,WH-NYC,New York,North America,USPS,Beauty,1.56,3.69,5.25,10.87,On-time
S202423,O502423,2024-02-25,2024-02-26 17:31:12.000000000,2024-02-29 04:46:36.202260285,WH-NYC,New York,North America,UPS,Apparel,1.73,2.47,4.2,9.28,On-time
S210424,O510424,2024-02-25,2024-02-26 16:19:12.000000000,2024-02-28 08:07:42.418340673,WH-NYC,New York,North America,DHL,Beauty,1.68,1.66,3.34,12.32,On-time
S204421,O504421,2024-02-25,2024-02-27 10:48:00.000000000,2024-03-03 18:19:08.575156545,WH-SIN,Singapore,APAC,Local,Apparel,2.45,5.31,7.76,15.96,Late
S221332,O521332,2024-02-25,2024-02-27 01:12:00.000000000,2024-03-01 08:55:46.198870656,WH-LON,London,Europe,USPS,Apparel,2.05,3.32,5.37,10.0,On-time
S206600,O506600,2024-02-25,2024-02-27 02:38:24.000000000,2024-02-29 06:21:28.313701197,WH-AMS,Amsterdam,Europe,USPS,Home,2.11,2.15,4.26,12.75,On-time
S205626,O505626,2024-02-25,2024-02-27 10:04:48.000000000,2024-03-03 00:53:20.004991238,WH-SIN,Singapore,APAC,UPS,Electronics,2.42,4.62,7.04,20.11,Late
S226727,O526727,2024-02-25,2024-02-27 00:00:00.000000000,2024-03-02 06:06:23.434227938,WH-SIN,Singapore,APAC,UPS,Beauty,2.0,4.25,6.25,18.53,On-time
S206392,O506392,2024-02-25,2024-02-27 00:00:00.000000000,2024-02-28 14:58:29.632283748,WH-AMS,Amsterdam,Europe,FedEx,Electronics,2.0,1.62,3.62,12.89,On-time
S224872,O524872,2024-02-25,2024-02-28 00:00:00.000000000,2024-03-03 11:51:47.536740578,WH-SAO,Sao Paulo,LATAM,USPS,Home,3.0,4.49,7.49,17.16,Late
S214434,O514434,2024-02-25,2024-02-26 00:00:00.000000000,2024-02-27 21:25:45.325603329,WH-LAX,Los Angeles,North America,UPS,Home,1.0,1.89,2.89,11.78,On-time
S226520,O526520,2024-02-25,2024-02-28 21:21:36.000000000,2024-03-04 14:02:28.612555393,WH-SAO,Sao Paulo,LATAM,DHL,Electronics,3.89,4.7,8.59,19.27,Late
S216764,O516764,2024-02-25,2024-02-27 00:00:00.000000000,2024-02-29 08:47:20.981422006,WH-LON,London,Europe,FedEx,Apparel,2.0,2.37,4.37,9.55,On-time
S210287,O510287,2024-02-25,2024-02-26 01:12:00.000000000,2024-02-28 07:34:58.218514484,WH-NYC,New York,North America,DHL,Beauty,1.05,2.27,3.32,10.73,On-time
S209831,O509831,2024-02-25,2024-02-26 00:00:00.000000000,2024-02-28 11:55:47.911609228,WH-NYC,New York,North America,USPS,Apparel,1.0,2.5,3.5,11.51,On-time
S220530,O520530,2024-02-25,2024-02-27 00:00:00.000000000,2024-03-01 18:30:26.001933989,WH-SIN,Singapore,APAC,FedEx,Apparel,2.0,3.77,5.77,16.8,On-time
S204238,O504238,2024-02-25,2024-02-29 23:20:01.239692141,2024-03-05 15:57:43.250005914,WH-SIN,Singapore,APAC,USPS,Home,4.97,4.69,9.67,18.15,Late
S220213,O520213,2024-02-25,2024-02-26 00:00:00.000000000,2024-02-28 20:16:28.999832514,WH-LAX,Los Angeles,North America,FedEx,Home,1.0,2.84,3.84,11.68,On-time
S223894,O523894,2024-02-25,2024-02-27 00:00:00.000000000,2024-03-01 05:18:33.121054463,WH-LON,London,Europe,FedEx,Sports,2.0,3.22,5.22,11.29,On-time
S212291,O512291,2024-02-25,2024-02-27 00:00:00.000000000,2024-03-01 08:15:59.911039411,WH-SIN,Singapore,APAC,DHL,Beauty,2.0,3.34,5.34,18.21,On-time
S201892,O501892,2024-02-25,2024-02-26 06:57:36.000000000,2024-02-29 12:58:17.234552478,WH-LAX,Los Angeles,North America,UPS,Home,1.29,3.25,4.54,9.83,On-time
S226767,O526767,2024-02-25,2024-02-27 00:00:00.000000000,2024-03-02 08:13:26.146687670,WH-SIN,Singapore,APAC,UPS,Apparel,2.0,4.34,6.34,18.83,On-time
S229776,O529776,2024-02-25,2024-02-27 00:00:00.000000000,2024-02-29 08:47:16.214124436,WH-LON,London,Europe,DHL,Beauty,2.0,2.37,4.37,11.07,On-time
S221618,O521618,2024-02-25,2024-02-28 00:00:00.000000000,2024-03-02 21:21:04.185891740,WH-SAO,Sao Paulo,LATAM,UPS,Sports,3.0,3.89,6.89,18.02,On-time
S200743,O500743,2024-02-25,2024-02-27 03:21:36.000000000,2024-03-01 11:31:08.528606241,WH-SIN,Singapore,APAC,DHL,Home,2.14,3.34,5.48,18.23,On-time
S217987,O517987,2024-02-25,2024-02-28 14:52:48.000000000,2024-03-03 14:52:18.080163641,WH-SAO,Sao Paulo,LATAM,DHL,Electronics,3.62,4.0,7.62,16.33,Late
S201052,O501052,2024-02-25,2024-02-26 01:40:48.000000000,2024-02-29 06:17:39.597578632,WH-NYC,New York,North America,UPS,Apparel,1.07,3.19,4.26,13.66,On-time
S220714,O520714,2024-02-25,2024-02-26 08:24:00.000000000,2024-02-28 17:05:45.978983920,WH-NYC,New York,North America,USPS,Sports,1.35,2.36,3.71,11.9,On-time
S213743,O513743,2024-02-25,2024-02-27 14:09:36.000000000,2024-03-01 08:29:24.556879993,WH-LON,London,Europe,UPS,Beauty,2.59,2.76,5.35,9.06,On-time
S200517,O500517,2024-02-25,2024-02-27 10:33:36.000000000,2024-03-01 00:42:25.566806911,WH-LON,London,Europe,FedEx,Home,2.44,2.59,5.03,13.35,On-time
S215843,O515843,2024-02-25,2024-02-28 01:12:00.000000000,2024-03-03 10:21:49.184855821,WH-SIN,Singapore,APAC,USPS,Apparel,3.05,4.38,7.43,16.82,Late
S229904,O529904,2024-02-25,2024-02-26 08:38:24.000000000,2024-02-28 19:37:11.529267873,WH-LAX,Los Angeles,North America,UPS,Sports,1.36,2.46,3.82,10.57,On-time
S217981,O517981,2024-02-25,2024-02-26 00:00:00.000000000,2024-02-28 18:21:02.392705990,WH-LAX,Los Angeles,North America,FedEx,Home,1.0,2.76,3.76,13.06,On-time
S205698,O505698,2024-02-25,2024-02-26 02:24:00.000000000,2024-02-27 18:05:55.463269188,WH-NYC,New York,North America,UPS,Apparel,1.1,1.65,2.75,12.97,On-time
S218962,O518962,2024-02-25,2024-02-26 12:28:48.000000000,2024-02-29 06:48:56.364505712,WH-NYC,New York,North America,UPS,Electronics,1.52,2.76,4.28,9.18,On-time
S219030,O519030,2024-02-25,2024-02-27 00:00:00.000000000,2024-03-01 19:02:09.092349450,WH-SIN,Singapore,APAC,DHL,Beauty,2.0,3.79,5.79,17.48,On-time
S218407,O518407,2024-02-25,2024-02-27 14:38:24.000000000,2024-03-01 17:38:25.414977137,WH-LON,London,Europe,USPS,Sports,2.61,3.13,5.74,11.11,On-time
S225847,O525847,2024-02-25,2024-02-26 00:00:00.000000000,2024-02-27 11:10:23.638710308,WH-LAX,Los Angeles,North America,FedEx,Electronics,1.0,1.47,2.47,11.7,On-time
S205523,O505523,2024-02-25,2024-02-28 04:57:35.450125139,2024-02-29 22:29:04.038191326,WH-NYC,New York,North America,DHL,Apparel,3.21,1.73,4.94,12.13,On-time
S209911,O509911,2024-02-25,2024-02-26 00:00:00.000000000,2024-02-28 11:14:01.774637125,WH-LAX,Los Angeles,North America,DHL,Sports,1.0,2.47,3.47,12.34,On-time
S220657,O520657,2024-02-25,2024-02-27 06:28:48.000000000,2024-03-02 01:03:54.356971907,WH-SIN,Singapore,APAC,UPS,Electronics,2.27,3.77,6.04,15.86,On-time
S200378,O500378,2024-02-25,2024-02-27 04:19:12.000000000,,WH-AMS,Amsterdam,Europe,USPS,Electronics,2.18,3.3,5.48,11.29,Failed
S214480,O514480,2024-02-25,2024-02-27 00:00:00.000000000,2024-03-01 06:50:12.172348014,WH-LON,London,Europe,USPS,Electronics,2.0,3.28,5.28,9.26,On-time
S204094,O504094,2024-02-26,2024-02-29 00:00:00.000000000,2024-03-03 04:28:18.721950672,WH-SAO,Sao Paulo,LATAM,DHL,Apparel,3.0,3.19,6.19,15.22,On-time
S219627,O519627,2024-02-26,2024-02-28 18:37:05.675213916,2024-03-02 10:06:44.793044164,WH-NYC,New York,North America,USPS,Apparel,2.78,2.65,5.42,11.57,On-time
S218478,O518478,2024-02-26,2024-02-28 00:00:00.000000000,2024-02-29 00:00:00.000000000,WH-LON,London,Europe,DHL,Home,2.0,1.0,3.0,10.86,On-time
S218598,O518598,2024-02-26,2024-02-29 00:00:00.000000000,2024-03-03 00:08:17.972831866,WH-SAO,Sao Paulo,LATAM,DHL,Electronics,3.0,3.01,6.01,19.65,On-time
S225754,O525754,2024-02-26,2024-02-28 07:12:00.000000000,2024-03-01 12:22:53.437138795,WH-AMS,Amsterdam,Europe,UPS,Home,2.3,2.22,4.52,13.12,On-time
S215515,O515515,2024-02-26,2024-02-29 00:00:00.000000000,2024-03-04 14:08:10.332721481,WH-SAO,Sao Paulo,LATAM,FedEx,Electronics,3.0,4.59,7.59,15.51,Late
S206207,O506207,2024-02-26,2024-02-28 09:21:36.000000000,2024-03-01 01:20:24.345690561,WH-AMS,Amsterdam,Europe,FedEx,Apparel,2.39,1.67,4.06,10.7,On-time
S210675,O510675,2024-02-26,2024-02-28 05:31:12.000000000,2024-03-01 05:43:55.052934928,WH-LON,London,Europe,USPS,Apparel,2.23,2.01,4.24,10.29,On-time
S226377,O526377,2024-02-26,2024-02-28 02:09:36.000000000,2024-03-04 17:20:47.045423443,WH-SIN,Singapore,APAC,Local,Beauty,2.09,5.63,7.72,14.55,Late
S217019,O517019,2024-02-26,2024-02-28 04:04:48.000000000,2024-03-01 15:21:34.570120417,WH-AMS,Amsterdam,Europe,UPS,Home,2.17,2.47,4.64,12.29,On-time
S214293,O514293,2024-02-26,2024-02-28 06:14:24.000000000,2024-03-02 09:37:39.777289872,WH-LON,London,Europe,USPS,Sports,2.26,3.14,5.4,11.69,On-time
S207274,O507274,2024-02-26,2024-02-27 07:40:48.000000000,2024-03-01 14:30:37.314186264,WH-NYC,New York,North America,USPS,Electronics,1.32,3.28,4.6,10.18,On-time
S225368,O525368,2024-02-26,2024-02-29 00:00:00.000000000,2024-03-04 18:32:20.303094672,WH-SAO,Sao Paulo,LATAM,UPS,Beauty,3.0,4.77,7.77,19.91,Late
S220731,O520731,2024-02-26,2024-02-27 00:00:00.000000000,2024-02-29 11:26:24.992251679,WH-NYC,New York,North America,UPS,Apparel,1.0,2.48,3.48,10.97,On-time
S204827,O504827,2024-02-26,2024-02-29 00:00:00.000000000,2024-03-04 07:44:19.545250300,WH-SAO,Sao Paulo,LATAM,UPS,Sports,3.0,4.32,7.32,18.62,Late
S202102,O502102,2024-02-26,2024-02-27 08:52:48.000000000,2024-03-01 00:41:27.226640831,WH-NYC,New York,North America,FedEx,Sports,1.37,2.66,4.03,12.36,On-time
S220347,O520347,2024-02-26,2024-02-28 21:36:00.000000000,2024-03-02 07:51:26.277184085,WH-LON,London,Europe,DHL,Beauty,2.9,2.43,5.33,15.69,On-time
S214301,O514301,2024-02-26,2024-02-27 02:24:00.000000000,2024-02-28 20:22:36.051271852,WH-NYC,New York,North America,DHL,Apparel,1.1,1.75,2.85,12.53,On-time
S212664,O512664,2024-02-26,2024-02-27 00:28:48.000000000,2024-02-28 17:29:50.721548222,WH-LAX,Los Angeles,North America,DHL,Home,1.02,1.71,2.73,10.07,On-time
S210538,O510538,2024-02-26,2024-02-27 01:12:00.000000000,2024-02-29 22:21:42.994196444,WH-LAX,Los Angeles,North America,UPS,Home,1.05,2.88,3.93,11.12,On-time
S202114,O502114,2024-02-26,2024-02-27 00:00:00.000000000,2024-02-28 23:34:02.598233401,WH-LAX,Los Angeles,North America,DHL,Beauty,1.0,1.98,2.98,11.37,On-time
S218716,O518716,2024-02-26,2024-02-27 00:00:00.000000000,2024-02-29 07:38:03.945622358,WH-NYC,New York,North America,DHL,Beauty,1.0,2.32,3.32,13.69,On-time
S229055,O529055,2024-02-26,2024-02-28 14:38:24.000000000,2024-03-01 14:00:14.911771996,WH-LON,London,Europe,DHL,Apparel,2.61,1.97,4.58,13.41,On-time
S223202,O523202,2024-02-26,2024-02-27 00:00:00.000000000,2024-02-29 02:51:05.852176594,WH-LAX,Los Angeles,North America,USPS,Sports,1.0,2.12,3.12,11.18,On-time
S209913,O509913,2024-02-26,2024-02-28 00:00:00.000000000,2024-03-01 12:46:55.984857260,WH-AMS,Amsterdam,Europe,DHL,Beauty,2.0,2.53,4.53,11.48,On-time
S204022,O504022,2024-02-26,2024-02-27 12:57:36.000000000,,WH-LAX,Los Angeles,North America,USPS,Sports,1.54,2.75,4.29,12.67,Failed
S218108,O518108,2024-02-26,2024-02-27 00:00:00.000000000,2024-02-29 19:15:42.129368314,WH-NYC,New York,North America,UPS,Home,1.0,2.8,3.8,13.69,On-time
S208582,O508582,2024-02-26,2024-02-27 00:00:00.000000000,2024-02-29 18:14:25.578120865,WH-LAX,Los Angeles,North America,UPS,Apparel,1.0,2.76,3.76,12.72,On-time
S202709,O502709,2024-02-26,2024-02-28 10:33:36.000000000,2024-03-01 15:38:41.346190999,WH-LON,London,Europe,DHL,Apparel,2.44,2.21,4.65,13.81,On-time
S201472,O501472,2024-02-26,2024-02-28 01:26:24.000000000,2024-03-01 19:29:57.457038972,WH-AMS,Amsterdam,Europe,Local,Sports,2.06,2.75,4.81,8.02,On-time
S206610,O506610,2024-02-26,2024-02-27 00:00:00.000000000,2024-02-29 06:04:12.049950046,WH-LAX,Los Angeles,North America,UPS,Sports,1.0,2.25,3.25,12.38,On-time
S228129,O528129,2024-02-26,2024-02-27 00:00:00.000000000,2024-02-28 13:34:45.674984939,WH-LAX,Los Angeles,North America,DHL,Home,1.0,1.57,2.57,10.77,On-time
S229533,O529533,2024-02-26,2024-02-27 12:43:12.000000000,2024-02-29 20:16:33.495292666,WH-NYC,New York,North America,DHL,Electronics,1.53,2.31,3.84,12.07,On-time
S203436,O503436,2024-02-26,2024-02-27 00:00:00.000000000,2024-03-01 04:40:40.719411431,WH-LAX,Los Angeles,North America,DHL,Home,1.0,3.19,4.19,11.46,On-time
S207982,O507982,2024-02-26,2024-02-28 10:19:12.000000000,2024-03-02 17:19:28.345459362,WH-LON,London,Europe,USPS,Beauty,2.43,3.29,5.72,15.61,On-time
S216609,O516609,2024-02-26,2024-02-27 00:00:00.000000000,2024-02-28 00:00:00.000000000,WH-NYC,New York,North America,UPS,Home,1.0,1.0,2.0,12.02,On-time
S201141,O501141,2024-02-26,2024-02-28 00:00:00.000000000,2024-03-03 18:11:37.648209552,WH-SIN,Singapore,APAC,USPS,Electronics,2.0,4.76,6.76,16.38,On-time
S207863,O507863,2024-02-26,2024-02-27 00:57:36.000000000,,WH-LAX,Los Angeles,North America,USPS,Apparel,1.04,2.92,3.96,14.95,Failed
S214682,O514682,2024-02-26,2024-02-27 00:00:00.000000000,2024-03-01 17:43:37.725072749,WH-LAX,Los Angeles,North America,UPS,Home,1.0,3.74,4.74,12.1,On-time
S202831,O502831,2024-02-26,2024-02-27 16:33:35.999999999,2024-02-29 06:28:30.424844016,WH-NYC,New York,North America,DHL,Apparel,1.69,1.58,3.27,11.68,On-time
S208991,O508991,2024-02-26,2024-02-28 00:00:00.000000000,,WH-AMS,Amsterdam,Europe,FedEx,Electronics,2.0,1.58,3.58,10.5,Failed
S209542,O509542,2024-02-26,2024-02-28 00:00:00.000000000,2024-03-02 15:18:43.884297944,WH-LON,London,Europe,USPS,Sports,2.0,3.64,5.64,13.68,On-time
S211528,O511528,2024-02-26,2024-02-29 02:43:25.489270084,2024-03-01 15:28:37.933857787,WH-NYC,New York,North America,FedEx,Beauty,3.11,1.53,4.64,13.32,On-time
S226436,O526436,2024-02-26,2024-02-28 00:00:00.000000000,2024-03-01 19:05:10.661497949,WH-AMS,Amsterdam,Europe,USPS,Electronics,2.0,2.8,4.8,12.04,On-time
S205586,O505586,2024-02-26,2024-02-29 00:00:00.000000000,2024-03-04 11:11:15.777170736,WH-SAO,Sao Paulo,LATAM,UPS,Electronics,3.0,4.47,7.47,18.31,Late
S205813,O505813,2024-02-26,2024-02-28 04:48:00.000000000,2024-03-01 20:15:32.563543008,WH-AMS,Amsterdam,Europe,FedEx,Sports,2.2,2.64,4.84,12.19,On-time
S228113,O528113,2024-02-26,2024-02-27 00:00:00.000000000,2024-02-29 15:54:13.979796575,WH-NYC,New York,North America,USPS,Home,1.0,2.66,3.66,14.77,On-time
S227572,O527572,2024-02-26,2024-02-28 00:00:00.000000000,2024-03-01 14:20:01.751254480,WH-AMS,Amsterdam,Europe,DHL,Home,2.0,2.6,4.6,15.07,On-time
S222432,O522432,2024-02-26,2024-02-28 00:00:00.000000000,2024-03-02 02:33:09.187780112,WH-SIN,Singapore,APAC,DHL,Sports,2.0,3.11,5.11,18.97,On-time
S225084,O525084,2024-02-26,2024-02-28 00:00:00.000000000,2024-03-02 10:51:56.607003054,WH-SIN,Singapore,APAC,FedEx,Sports,2.0,3.45,5.45,13.7,On-time
S205791,O505791,2024-02-26,2024-02-29 02:38:24.000000000,2024-03-06 05:26:12.698132945,WH-SAO,Sao Paulo,LATAM,USPS,Electronics,3.11,6.12,9.23,19.18,Late
S222510,O522510,2024-02-26,2024-02-27 00:00:00.000000000,2024-03-01 00:25:55.336856390,WH-NYC,New York,North America,USPS,Sports,1.0,3.02,4.02,11.73,On-time
S200953,O500953,2024-02-26,2024-02-28 00:00:00.000000000,2024-03-03 16:10:53.176197167,WH-SIN,Singapore,APAC,Local,Home,2.0,4.67,6.67,13.39,On-time
S208855,O508855,2024-02-26,2024-02-27 03:21:36.000000000,2024-02-28 23:14:31.498131471,WH-NYC,New York,North America,UPS,Sports,1.14,1.83,2.97,14.32,On-time
S228635,O528635,2024-02-26,2024-02-28 00:00:00.000000000,2024-03-01 08:55:56.400925140,WH-LON,London,Europe,FedEx,Sports,2.0,2.37,4.37,12.8,On-time
S213803,O513803,2024-02-26,2024-02-28 00:00:00.000000000,2024-03-03 04:19:41.366071983,WH-SIN,Singapore,APAC,FedEx,Electronics,2.0,4.18,6.18,16.82,On-time
S222183,O522183,2024-02-26,2024-02-27 18:00:00.000000000,2024-02-29 19:58:19.865438253,WH-LAX,Los Angeles,North America,USPS,Sports,1.75,2.08,3.83,11.68,On-time
S201990,O501990,2024-02-26,2024-02-27 00:00:00.000000000,2024-02-28 02:23:56.721906706,WH-NYC,New York,North America,DHL,Sports,1.0,1.1,2.1,9.2,On-time
S208232,O508232,2024-02-26,2024-02-27 00:00:00.000000000,2024-03-01 19:38:50.140122780,WH-NYC,New York,North America,USPS,Apparel,1.0,3.82,4.82,9.69,On-time
S221992,O521992,2024-02-26,2024-02-28 00:00:00.000000000,2024-03-01 00:18:15.902678376,WH-LON,London,Europe,DHL,Electronics,2.0,2.01,4.01,9.05,On-time
S216621,O516621,2024-02-26,2024-02-27 05:16:48.000000000,2024-02-29 15:30:57.198024008,WH-LAX,Los Angeles,North America,FedEx,Apparel,1.22,2.43,3.65,13.0,On-time
S214977,O514977,2024-02-26,2024-02-29 21:47:43.683956260,2024-03-02 19:03:00.731660212,WH-LON,London,Europe,FedEx,Apparel,3.91,1.89,5.79,11.94,On-time
S213313,O513313,2024-02-26,2024-02-27 06:28:48.000000000,2024-02-29 05:45:35.724332842,WH-LAX,Los Angeles,North America,DHL,Apparel,1.27,1.97,3.24,11.04,On-time
S200365,O500365,2024-02-26,2024-02-29 10:19:12.000000000,2024-03-05 05:09:13.668255504,WH-SAO,Sao Paulo,LATAM,DHL,Beauty,3.43,4.78,8.21,18.57,Late
